"Time_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,   "relrms[nu]"   , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
         51,          49,      -6.761297421,      -4.669843418,      -4.157341027,      -1.248193457,      -4.667159565,      0.9329898399,       2.808193202,       6.390774655,                 0,                 0,                 0,       1.509566665,      0.8170068345,        6.93256443,                 0,       2.275760318,         1.1946779,       -2.25815012,       -2.75939122,      -2.389635456,      -2.175314271,      -4.922398247,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         52,          49,      -6.707426603,      -4.817693037,      -4.366039787,       -1.23924587,         -5.403515,      0.9329898399,       2.209091151,       4.956554844,                 0,                 0,                 0,       1.131090387,      0.6634079848,       5.385852716,                 0,       2.243707708,       1.102192474,      -2.209270502,      -2.933398607,      -2.619285816,      -2.171182711,      -5.627709362,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         53,          49,      -6.752789237,       -4.82809999,      -4.264409543,      -1.295082219,       -4.98403607,      0.9329898399,        1.52396963,       3.356645005,                 0,                 0,                 0,      0.7396476539,      0.4759913832,       3.655541181,                 0,       2.202566861,       1.044708902,        -2.2648742,      -2.939305111,      -2.533540317,      -2.240643447,      -5.192182882,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         54,          10,      -7.564011116,      -5.333183059,      -5.109269135,      -2.107374626,      -4.544923114,      0.9329898399,      0.8459937354,       1.784995764,                 0,                 0,                 0,      0.3156334656,      0.2871455784,       1.954344569,                 0,       2.109939694,      0.8402633823,      -3.095215821,      -3.413462025,      -3.394399379,      -3.074450114,      -4.739867213,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         55,           8,      -7.749844593,      -5.096617639,      -5.155529699,      -2.279952047,      -4.379192343,      0.9329898399,      0.2441570756,      0.3928119168,                 0,                 0,                 0,    -0.02325670349,      0.1186414829,      0.4470325246,                 0,       1.608849204,      0.7383535872,      -3.301898833,      -3.139890571,      -3.459112556,      -3.269930171,      -4.531216548,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         56,           8,      -7.806724561,      -5.105563834,      -5.184938469,      -2.332311365,      -4.388431765,      0.9329898399,     -0.1795565737,     -0.5776911753,                 0,                 0,                 0,     -0.2372770909,   -0.002810251679,     -0.6049460799,                 0,       3.217321223,      0.6234454942,      -3.382371441,       -3.13119504,      -3.507048776,      -3.348480121,      -4.474437369,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         57,           8,      -7.773839796,      -5.105061214,      -5.195234944,      -2.285006485,      -4.360674082,      0.9329898399,     -0.4472913861,       -1.15040537,                 0,                 0,                 0,      -0.344092572,    -0.09140090062,      -1.230913472,                 0,       2.571937234,      0.5710933768,      -3.374349784,      -3.139835956,      -3.530572923,      -3.327917622,      -4.381947103,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         58,           8,      -7.665920761,      -5.085453902,      -5.147079822,        -2.1804782,      -4.278928391,      0.9329898399,     -0.5145065422,      -1.237509715,                 0,                 0,                 0,     -0.2637561915,     -0.1302122281,      -1.333863581,                 0,       2.405236113,      0.5440710859,      -3.290146573,      -3.140152771,      -3.489971775,      -3.249290722,      -4.249755192,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         59,          49,      -6.946524491,      -4.919716583,      -4.381591855,      -1.489279406,      -4.489863377,      0.9329898399,     -0.2487389814,     -0.5448962836,                 0,                 0,                 0,      0.1040874215,    -0.07855801557,     -0.5938111475,                 0,        2.19063486,      0.5826606691,      -2.588008565,       -2.99370071,      -2.730874611,      -2.577354656,      -4.435568249,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         60,          49,      -6.658067322,      -4.770890027,      -4.330435896,      -1.205159759,      -4.492843491,      0.9329898399,    -0.05027841774,    -0.04724881603,                 0,                 0,                 0,      0.3570437162,    -0.03426727311,    -0.05988425419,                 0,      0.9397434955,      0.5533349307,      -2.310582543,      -2.852820823,      -2.684904283,      -2.305115937,      -4.432365967,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         61,          49,      -6.811592428,      -4.783801012,      -4.231317898,      -1.341768852,       -4.63222567,      0.9329898399,      0.1610596967,      0.1840062028,                 0,                 0,                 0,      0.5285315554,      0.1002239468,       0.223055305,                 0,       1.142472056,      0.6031933309,      -2.473616856,      -2.861869004,      -2.584387581,      -2.451179268,      -4.569154834,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
         62,          49,      -6.703223309,      -4.665056233,      -4.216838266,      -1.233843195,       -4.28710972,      0.9329898399,   -0.002584521338,     -0.2145609876,                 0,                 0,                 0,      0.3081458148,     0.06025997167,     -0.2059413338,                 0,        83.0176886,      0.8145160641,      -2.371269628,      -2.733884053,      -2.561471945,      -2.348795435,      -4.208211475,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
