"Time_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,   "relrms[nu]"   , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
        360,          12,      -9.469574413,      -6.819544574,      -6.962077946,      -4.005917274,      -6.333612167,      0.9329898399,      0.3243880566,      0.8810680813,                 0,                 0,                 0,     0.07327468902,     0.05261446441,      0.9374114855,                 0,        2.71609285,      0.9081432828,      -3.214244204,      -3.646047101,      -3.511594705,      -3.160222066,      -5.357965553,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        361,          12,      -9.409729329,       -6.78193605,      -6.895605196,      -3.919229239,      -6.289153609,      0.9329898399,      0.3301948025,      0.8817662838,                 0,                 0,                 0,      0.0746617253,     0.05796334848,      0.9397769082,                 0,       2.670442651,      0.9131004014,      -3.141071857,      -3.597402681,       -3.43902356,      -3.057017072,      -5.302353988,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        362,          13,      -9.598182857,      -6.857461756,      -7.039717768,      -4.086067483,      -6.468357335,      0.9329898399,        0.33591082,      0.8823188502,                 0,                 0,                 0,     0.07603069325,     0.06326804842,      0.9419765318,                 0,       2.626646114,      0.9160574889,      -3.324760131,      -3.663981881,      -3.572059666,      -3.214165038,      -5.470027654,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        363,          19,      -9.137639677,      -6.836141472,      -6.678650313,      -3.644669491,      -6.394504519,      0.9329898399,      0.3414784361,      0.8826297138,                 0,                 0,                 0,     0.07726391635,     0.06850149841,      0.9439016255,                 0,       2.584730456,      0.9200144298,      -2.857911697,      -3.636183102,      -3.196374091,       -2.75790046,      -5.384473651,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        364,          15,       -9.52654719,      -6.917794745,       -6.95458581,      -4.025242846,       -6.29793321,      0.9329898399,      0.3469159697,      0.8827699524,                 0,                 0,                 0,     0.07842535005,     0.07366043593,      0.9456255173,                 0,       2.544621837,      0.9239712193,      -3.253491568,      -3.715263897,      -3.462456409,       -3.14510483,      -5.275979742,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        365,          13,       -9.53727092,      -6.963132794,      -7.054453831,      -4.043082375,       -6.47079727,      0.9329898399,      0.3522187957,      0.8827873733,                 0,                 0,                 0,     0.07953281176,     0.07872646022,      0.9471925733,                 0,       2.506360774,      0.9259281015,      -3.272035985,       -3.75531199,       -3.55265734,      -3.175837046,      -5.436678884,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        366,          12,      -9.566477449,      -6.895088001,      -7.062438047,      -4.063377476,      -6.459292539,      0.9329898399,      0.3574527859,      0.8828642807,                 0,                 0,                 0,     0.08062994047,     0.08370926436,      0.9487963909,                 0,       2.469876626,      0.9278850124,      -3.316722673,      -3.673672971,      -3.551944146,      -3.215147989,      -5.412728811,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        367,          19,      -8.946333195,      -6.771120572,      -6.410251608,      -3.469274311,      -6.333468894,      0.9329898399,      0.3626728485,      0.8830619757,                 0,                 0,                 0,     0.08178762683,     0.08864343467,      0.9505116461,                 0,       2.434872032,      0.9298419387,      -2.686849383,      -3.531606236,       -2.89349775,      -2.611340242,      -5.274065525,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        368,          19,      -8.528835227,       -6.47074331,      -6.023490917,      -3.053944965,        -5.9844027,      0.9329898399,      0.3675859024,      0.8829138298,                 0,                 0,                 0,     0.08291335514,     0.09338512512,      0.9518064115,                 0,       2.401925167,      0.9317990749,      -2.230952183,      -3.217594279,      -2.503528611,      -2.165532426,       -4.91157804,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        369,          19,      -8.644820188,      -6.592766772,      -6.142188577,      -3.168768567,      -6.106955934,      0.9329898399,      0.3725135722,      0.8828403907,                 0,                 0,                 0,     0.08395308651,     0.09811895078,      0.9531768925,                 0,       2.369954967,      0.9347563269,      -2.333682897,      -3.325538776,       -2.61547977,      -2.273331065,      -5.020147475,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        370,          19,       -8.77875072,      -6.724455478,      -6.272979663,      -3.301324438,      -6.239485436,      0.9329898399,      0.3774609223,      0.8828682394,                 0,                 0,                 0,     0.08486024675,       0.102841983,      0.9546499896,                 0,       2.338965936,      0.9357139589,       -2.46429922,      -3.446541785,      -2.736955697,      -2.402422041,      -5.138181124,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        371,          19,      -8.970451442,      -6.916355405,      -6.460481924,      -3.492327595,      -6.486387667,      0.9329898399,      0.3820308541,      0.8826857716,                 0,                 0,                 0,     0.08571198999,      0.1072655789,      0.9558116135,                 0,       2.310509118,      0.9376718543,      -2.645992281,      -3.628461718,       -2.91646208,      -2.580772572,      -5.370090718,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        372,          19,      -8.866372085,      -6.877248047,      -7.281505456,      -4.579939959,      -7.210431335,      0.9329898399,      0.3864928436,      0.8820762591,                 0,                 0,                 0,     0.08648722969,      0.1117108049,      0.9565332933,                 0,       2.282257677,      0.9386302291,      -2.528798645,      -3.574816606,      -3.731057515,      -3.650285932,      -6.078631374,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        373,          19,      -8.693468634,      -6.620390719,      -6.200923925,      -3.236483196,      -6.173868777,      0.9329898399,      0.3906879353,      0.8808743674,                 0,                 0,                 0,     0.08714685956,      0.1160739902,      0.9566104446,                 0,        2.25467512,      0.9385891092,      -2.333135497,      -3.299143098,      -2.641056977,      -2.281960112,      -5.026105196,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        374,          19,      -8.932219382,      -6.787077513,      -6.434691625,      -3.453656436,      -6.333241487,      0.9329898399,      0.3948554959,      0.8796459425,                 0,                 0,                 0,     0.08777607105,      0.1204186049,      0.9566541728,                 0,       2.227766744,      0.9405484472,      -2.550699342,      -3.446080943,       -2.86591046,      -2.478623119,      -5.168997068,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        375,          13,      -9.677703316,      -7.011746882,      -7.171495917,      -4.180285932,      -6.560711288,      0.9329898399,      0.3988087789,      0.8784259913,                 0,                 0,                 0,      0.0884671057,      0.1245558275,      0.9566433558,                 0,        2.20262451,      0.9395085164,      -3.284811921,      -3.650212851,      -3.591136915,      -3.197248594,      -5.379307698,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        376,          14,       -9.46213427,      -7.123732767,      -7.271312835,      -3.982221132,      -6.535313202,      0.9329898399,      0.4025913618,      0.8770312789,                 0,                 0,                 0,     0.08911214019,      0.1285809039,      0.9564155059,                 0,       2.178465218,       0.940469209,      -3.055628416,      -3.743316467,      -3.679803121,      -2.972996316,      -5.336072263,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        377,          12,      -9.700094153,      -7.023848363,       -7.21382529,      -4.206034645,      -6.588056134,      0.9329898399,      0.4061399877,      0.8754480116,                 0,                 0,                 0,     0.08962259886,      0.1324373742,      0.9559389376,                 0,       2.155532669,      0.9404306863,      -3.268328914,      -3.626948851,      -3.611842117,      -3.162388604,      -5.370459236,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        378,          12,      -9.474970625,      -7.011155903,      -7.217807287,      -3.993346563,      -6.502837266,      0.9329898399,      0.4094378412,      0.8736117718,                 0,                 0,                 0,      0.0899884829,      0.1361279919,      0.9551471319,                 0,       2.133685956,      0.9393930114,      -3.031772387,      -3.598104193,      -3.610695413,      -2.934343404,      -5.266554657,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        379,          12,      -9.550916508,      -7.011692567,      -7.234876019,      -4.068599201,      -6.456537491,      0.9329898399,      0.4125550527,      0.8716842503,                 0,                 0,                 0,     0.09029316907,      0.1396725487,      0.9542152183,                 0,       2.112891952,      0.9413561371,      -3.111908051,      -3.583613484,      -3.619024182,      -3.016154899,         -5.201039,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        380,          14,       -9.62764837,      -7.230668443,      -7.466304361,      -4.441642739,      -6.571956485,      0.9329898399,      0.4156993436,      0.8701154072,                 0,                 0,                 0,     0.09066426193,      0.1431381344,      0.9536342279,                 0,       2.093136351,       0.942320224,      -3.176261576,      -3.785146743,      -3.842514485,      -3.384025588,      -5.296955906,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        381,          15,      -9.643821638,      -7.234445012,      -7.344042582,      -4.186606706,      -6.480562336,      0.9329898399,      0.4188051287,      0.8687732064,                 0,                 0,                 0,     0.09110514281,       0.146500633,      0.9532587186,                 0,       2.074409187,      0.9422853447,      -3.190536318,      -3.779488975,      -3.703397107,       -3.14105566,      -5.185789304,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        382,          12,      -9.690918885,      -7.063325338,      -7.277973886,      -4.220248457,      -6.583828623,      0.9329898399,      0.4217228932,      0.8674448827,                 0,                 0,                 0,      0.0915052996,      0.1496792693,       0.952841508,                 0,       2.056907265,      0.9442514861,       -3.23143046,      -3.598781769,      -3.621179662,      -3.172630465,      -5.269145693,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        383,          12,      -9.682967731,      -7.060550089,      -7.207495769,      -4.200454785,      -6.542329377,      0.9329898399,       0.424327618,      0.8658565227,                 0,                 0,                 0,     0.09178428567,      0.1526345716,      0.9520840997,                 0,       2.040537749,      0.9452187644,      -3.209479078,      -3.583639354,      -3.538784732,      -3.133282379,       -5.20755294,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        384,          12,      -9.711425948,      -7.063613576,      -7.209656685,      -4.220039216,      -6.552640165,      0.9329898399,      0.4266176145,      0.8639752824,                 0,                 0,                 0,      0.0919632825,      0.1553745276,      0.9509545908,                 0,       2.025174894,      0.9451872641,      -3.222813687,      -3.570414426,      -3.532890566,      -3.131865164,      -5.198006427,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        385,          12,      -9.782729401,      -7.072299398,      -7.203301524,      -4.281769107,      -6.591946273,      0.9329898399,      0.4286603036,      0.8618671771,                 0,                 0,                 0,     0.09207875989,      0.1579443112,      0.9495358241,                 0,       2.010606464,      0.9471569596,      -3.284952902,      -3.559847961,      -3.518922194,      -3.180643032,      -5.217606574,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        386,          12,      -9.810178713,      -7.107874155,       -7.31214622,       -4.31294661,      -6.599834333,      0.9329898399,      0.4305201817,      0.8596100757,                 0,                 0,                 0,     0.09216690749,      0.1603828341,      0.9479211231,                 0,       1.996677768,      0.9471280006,      -3.302592334,      -3.576182535,      -3.612164889,      -3.208043833,      -5.205965652,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        387,          12,      -9.868549565,      -7.106208286,      -7.329251167,      -4.366832175,      -6.629591287,      0.9329898399,      0.4322771773,      0.8573659537,                 0,                 0,                 0,     0.09226987367,       0.162719175,      0.9462887544,                 0,       1.983370853,      0.9471004057,       -3.33941329,      -3.546831772,      -3.616421675,      -3.242309637,      -5.216488366,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        388,          12,      -9.873816564,      -7.140574485,      -7.356538612,      -4.369306373,      -6.676924426,      0.9329898399,      0.4339361153,      0.8551900314,                 0,                 0,                 0,     0.09238198308,      0.1649418035,      0.9446929361,                 0,       1.970774041,      0.9490741666,      -3.324908445,      -3.549047684,       -3.63395048,      -3.224409908,      -5.245095239,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        389,          12,      -9.797946868,      -7.121737494,      -7.277088302,      -4.288553391,      -6.624113771,      0.9329898399,      0.4354884651,      0.8531042975,                 0,                 0,                 0,     0.09249847459,      0.1670361325,       0.943152202,                 0,       1.958959573,      0.9500494404,      -3.235064232,      -3.500249402,      -3.541179455,      -3.126043552,      -5.174578773,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        390,          13,      -9.895161554,      -7.291668364,      -7.453210344,      -4.403921989,      -6.798743659,      0.9329898399,      0.4369111677,      0.8510703932,                 0,                 0,                 0,     0.09260520525,      0.1689913259,      0.9416231276,                 0,       1.947925474,      0.9500262562,      -3.307098104,      -3.650736508,      -3.700702039,      -3.205428961,      -5.332554795,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        391,          12,       -9.84614089,      -7.201914137,      -7.349250528,       -4.35033998,      -6.647063417,      0.9329898399,      0.4381508515,       0.849092525,                 0,                 0,                 0,     0.09265125059,      0.1707551141,      0.9400941313,                 0,       1.937899977,      0.9520045918,      -3.246393169,      -3.548418211,      -3.581332018,      -3.140752189,       -5.16525276,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        392,          12,      -9.890869414,      -7.229464395,      -7.379205583,      -4.395969829,      -6.662551064,      0.9329898399,      0.4391506886,      0.8470435127,                 0,                 0,                 0,     0.09260893241,      0.1723103363,      0.9384269752,                 0,       1.928822007,      0.9529845784,      -3.265621277,       -3.55988113,      -3.599143198,      -3.156247138,      -5.166279707,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        393,          12,      -9.982340599,      -7.276103993,      -7.448866172,      -4.484061758,      -6.779171893,      0.9329898399,      0.4398458948,      0.8447976219,                 0,                 0,                 0,     0.09244313216,      0.1736318002,      0.9364824777,                 0,       1.920667288,      0.9529662642,      -3.326794772,      -3.591517134,      -3.655154311,      -3.206820311,      -5.269626295,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        394,          11,      -9.851118808,      -7.127493139,      -7.320404358,      -4.350695969,      -6.590513224,      0.9329898399,      0.4402156332,      0.8422445024,                 0,                 0,                 0,     0.09213982373,      0.1747318427,      0.9341490184,                 0,       1.913254412,      0.9549496205,      -3.168127451,        -3.4309744,      -3.514166508,      -3.042794247,      -5.068902066,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        395,          12,      -9.807348905,      -7.287993561,      -7.266063945,      -4.318690333,       -6.80123531,      0.9329898399,      0.4402731047,      0.8393613912,                 0,                 0,                 0,     0.09175224058,      0.1756297432,      0.9314086886,                 0,       1.906456202,       0.954934773,      -3.096999196,      -3.582173138,      -3.449775842,      -2.979497582,      -5.268636461,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        396,          13,      -9.788334211,      -7.444631552,      -7.251717147,      -4.304320666,      -6.838045841,      0.9329898399,      0.4401169793,       0.836231691,                 0,                 0,                 0,     0.09130705074,      0.1763954754,      0.9283700947,                 0,       1.900021427,      0.9539217415,      -3.050650233,      -3.732007869,      -3.427864527,      -2.936050088,      -5.295843176,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        397,          19,      -9.385244493,      -7.227530945,      -6.851795954,      -3.902653186,       -6.60736655,      0.9329898399,      0.4397861729,      0.8328937836,                 0,                 0,                 0,     0.09081278806,      0.1770550334,      0.9250813196,                 0,       1.893860778,      0.9549104767,      -2.620466921,      -3.509741389,      -3.021768755,      -2.509784911,      -5.056953145,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        398,          19,      -9.317712501,      -7.174097326,      -6.782071089,      -3.835645321,      -6.566886937,      0.9329898399,      0.4392125893,      0.8293925157,                 0,                 0,                 0,     0.09029911102,      0.1775301843,      0.9215653407,                 0,       1.888362346,      0.9539011164,      -2.528129142,      -3.450745875,      -2.946676197,      -2.424526165,      -5.009851384,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        399,          19,       -9.20217641,      -7.072312395,      -6.674651786,      -3.720821935,      -6.505492994,      0.9329898399,      0.4384693949,      0.8258331644,                 0,                 0,                 0,     0.08974452835,      0.1778601176,      0.9179442272,                 0,       1.883445399,      0.9538936028,      -2.389332375,      -3.344185651,      -2.835231943,      -2.294059517,      -4.943673065,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        400,          19,      -9.108955003,      -6.988361979,      -6.582164545,      -3.627727558,      -6.482559013,      0.9329898399,      0.4375173264,      0.8222470428,                 0,                 0,                 0,       0.089133968,      0.1779981304,      0.9142364442,                 0,       1.879347384,       0.952888008,      -2.270258301,      -3.256461696,      -2.739881437,      -2.181508898,      -4.918176605,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        401,          19,      -9.049714943,       -6.93471041,      -6.530164211,      -3.568201892,      -6.467597998,      0.9329898399,      0.4363522623,       0.818676649,                 0,                 0,                 0,     0.08846824583,      0.1779278562,      0.9104814278,                 0,       1.876182891,      0.9528842932,      -2.186736038,       -3.20064672,      -2.685798726,      -2.105269127,      -4.903065498,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        402,          19,      -9.083073963,      -6.966182971,      -6.566757839,      -3.601427499,      -6.511578774,      0.9329898399,       0.434970927,      0.8151319352,                 0,                 0,                 0,     0.08776952703,      0.1776432527,      0.9066877378,                 0,       1.873991765,      0.9518825213,      -2.199090173,      -3.233467473,      -2.721590651,      -2.127022848,      -4.949642624,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        403,          19,      -9.136441924,      -7.017480255,      -6.624799332,      -3.654667527,      -6.560794403,      0.9329898399,       0.433395097,      0.8116038208,                 0,                 0,                 0,     0.08706684626,      0.1771677998,      0.9028530571,                 0,       1.872664981,      0.9518826435,      -2.234848983,      -3.292035246,      -2.780892907,      -2.176735573,      -5.003736927,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        404,          19,      -9.263372822,       -7.14395765,      -6.754743077,      -3.781077617,      -6.688546752,      0.9329898399,      0.4316489022,      0.8081762094,                 0,                 0,                 0,     0.08637954484,       0.176500042,      0.8990646781,                 0,        1.87229993,      0.9528846595,      -2.348996292,       -3.43107922,      -2.913577155,      -2.307170366,      -5.138194533,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        405,          19,      -9.440303993,      -7.314914627,      -6.938593844,      -3.957729976,      -6.867443012,      0.9329898399,      0.4298294958,      0.8049003844,                 0,                 0,                 0,     0.08569534401,      0.1757178936,      0.8954000481,                 0,       1.872603886,      0.9528886173,      -2.519925441,      -3.618288845,      -3.101653655,      -2.500017808,      -5.325441576,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        406,          19,      -9.783534848,      -7.670098429,      -7.273860889,      -4.302935917,      -7.196040454,      0.9329898399,      0.4278444634,      0.8015658263,                 0,                 0,                 0,     0.08497033157,      0.1747945281,       0.891630827,                 0,       1.873498187,      0.9538944537,      -2.856193673,       -3.99117344,      -3.442375825,      -2.855840345,      -5.663137377,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        407,          17,      -10.00570854,      -7.846247378,      -7.503832892,      -4.523673536,      -7.386664581,      0.9329898399,      0.4256547042,      0.7980783729,                 0,                 0,                 0,     0.08417558545,      0.1737200836,      0.8876555351,                 0,       1.874943153,      0.9519022496,      -3.068899191,      -4.185330094,      -3.678695308,      -3.081072013,      -5.863400438,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        408,          14,      -10.06319973,      -7.773329349,      -7.570048359,      -4.579722808,      -7.276262904,      0.9329898399,      0.4232283262,      0.7943382029,                 0,                 0,                 0,      0.0832977754,      0.1724932467,      0.8833693885,                 0,       1.876855006,      0.9529118464,      -3.126791851,      -4.130313825,      -3.751444736,      -3.148954746,      -5.763045227,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        409,          12,      -10.05435507,      -7.475856243,      -7.560502412,      -4.561532001,      -6.949007949,      0.9329898399,      0.4205581753,      0.7903175079,                 0,                 0,                 0,     0.08232977719,      0.1711153061,      0.8787437022,                 0,       1.879210902,      0.9529233162,      -3.125488909,      -3.850028655,       -3.74947324,      -3.147024688,      -5.446200511,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        410,          12,      -10.03013228,      -7.477940356,      -7.539887186,      -4.540515485,      -6.953257468,      0.9329898399,      0.4176314197,      0.7859920243,                 0,                 0,                 0,     0.08126374994,      0.1695810848,      0.8737515211,                 0,       1.882023208,      0.9519366323,      -3.117572501,      -3.869245526,      -3.737650792,      -3.148510267,      -5.461258239,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        411,          13,      -9.979197367,      -7.609495864,      -7.475661001,      -4.494431423,      -7.118088454,      0.9329898399,      0.4144477584,      0.7813706972,                 0,                 0,                 0,     0.08011167927,      0.1678876797,      0.8684013115,                 0,        1.88532977,      0.9519517048,      -3.088868434,      -4.019264326,      -3.682787474,      -3.127376428,      -5.637275547,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        412,          14,      -9.921007202,      -7.672528503,      -7.423904056,      -4.437769984,      -7.230924489,      0.9329898399,      0.4110258771,      0.7765120765,                 0,                 0,                 0,     0.07890061946,      0.1660358415,      0.8627545282,                 0,        1.88920484,      0.9489685963,      -3.052856047,      -4.101957484,      -3.642098083,      -3.093044052,      -5.762203225,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        413,          19,       -9.70821472,      -7.585617877,      -7.212312819,      -4.225914988,      -7.167119052,      0.9329898399,      0.4074038176,      0.7715191778,                 0,                 0,                 0,     0.07765840649,      0.1640318311,      0.8569208077,                 0,       1.893745577,      0.9479871544,      -2.866373842,      -4.034687068,      -3.444547879,      -2.904196943,      -5.711239984,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        414,          19,      -9.305334228,      -7.192117044,      -6.808639394,      -3.823972196,      -6.771112034,      0.9329898399,      0.4036293193,      0.7665127397,                 0,                 0,                 0,     0.07642096123,      0.1618860013,      0.8510295706,                 0,       1.899051191,      0.9480073482,       -2.48878225,      -3.659135029,      -3.057634853,      -2.525048761,      -5.328639155,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        415,          19,      -9.061381312,      -6.953270651,      -6.564390974,      -3.580528175,      -6.525725425,      0.9329898399,      0.3997841207,      0.7616487165,                 0,                 0,                 0,      0.0751954408,      0.1596309224,      0.8452538548,                 0,       1.905149997,      0.9470291791,      -2.280877034,      -3.436317689,      -2.832987425,      -2.312920561,      -5.096988934,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        416,          19,      -8.903347523,      -6.789074918,      -6.404605426,      -3.423217824,      -6.363042712,      0.9329898399,       0.395900466,      0.7569537756,                 0,                 0,                 0,     0.07402494616,      0.1572896328,      0.8396285898,                 0,       1.911980006,      0.9460525897,      -2.180359758,      -3.287229637,      -2.692445914,      -2.203944569,      -4.948102147,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        417,          19,      -8.855892158,      -6.740798361,      -6.358186467,       -3.37620799,      -6.314182433,      0.9329898399,      0.3919649965,      0.7524054579,                 0,                 0,                 0,     0.07288143569,      0.1548559239,       0.834128392,                 0,       1.919573086,      0.9460774917,      -2.178767441,      -3.254810791,      -2.661008961,      -2.192318507,      -4.912942933,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        418,          19,      -8.808480679,      -6.691299139,       -6.33692938,      -3.330048687,      -6.262587225,      0.9329898399,      0.3879507589,      0.7479376265,                 0,                 0,                 0,     0.07172840344,       0.152323357,      0.8286821341,                 0,       1.927918967,      0.9471038274,      -2.143066265,      -3.218578719,      -2.650606865,      -2.158135497,      -4.874998004,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        419,          19,      -8.734929637,      -6.628272676,      -6.261329871,      -3.256786315,      -6.186882018,      0.9329898399,      0.3838331274,      0.7434515534,                 0,                 0,                 0,     0.07054297645,      0.1496972472,      0.8231882021,                 0,       1.936913467,      0.9461316204,      -2.175471139,      -3.165547198,      -2.582824525,       -2.18127584,      -4.812690256,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        420,          19,      -8.723093946,      -6.623328551,      -6.245884805,      -3.245890875,      -6.145038838,      0.9329898399,      0.3795676085,      0.7388009204,                 0,                 0,                 0,      0.0692955166,      0.1469778247,      0.8174936626,                 0,       1.946427735,      0.9461607491,      -2.104644976,       -3.16058599,      -2.577522562,      -2.113516544,      -4.783119845,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
