Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
24,0.992942,0,79.0933,0,1.67E-07,0,0,0,0,0,0,0.512117,-0.0513979,0,0.514689,31.6373,-0.217423,0.00321989,0.000214126,0,0.003227,1.00366,0,0,0,0,0.877565
25,0.992598,0,79.0655,0,1.67E-07,0,0,0,0,0,0,0.472843,-0.0538478,0,0.4759,31.6262,-0.239638,0.0033393,0.000192859,0,0.00334487,1.00366,0,0,0,0,0.893337
26,0.992246,0,79.0374,0,1.67E-07,0,0,0,0,0,0,0.433912,-0.0559146,0,0.4375,31.615,-0.262139,0.00346383,0.000166017,0,0.0034678,1.00365,0,0,0,0,0.909612
27,0.991896,0,79.0099,0,1.67E-07,0,0,0,0,0,0,0.395749,-0.0575429,0,0.39991,31.6039,-0.284166,0.00359282,0.000132732,0,0.00359528,1.00366,0,0,0,0,0.926316
28,0.99155,0,78.9831,0,1.67E-07,0,0,0,0,0,0,0.358747,-0.0586915,0,0.363516,31.5933,-0.30555,0.00372596,9.22E-05,0,0.0037271,1.00367,0,0,0,0,0.943424
29,0.991215,0,78.9578,0,1.67E-07,0,0,0,0,0,0,0.323253,-0.0593366,0,0.328654,31.5831,-0.325835,0.00386403,4.36E-05,0,0.00386428,1.00369,0,0,0,0,0.961066
30,0.99088,0,78.9325,0,1.67E-07,0,0,0,0,0,0,0.289554,-0.0594727,0,0.295599,31.573,-0.346053,0.00400406,-1.37E-05,0,0.00400408,1.0037,0,0,0,0,0.978912
31,0.990587,0,78.9113,0,1.67E-07,0,0,0,0,0,0,0.257873,-0.0591124,0,0.264562,31.5645,-0.363017,0.0041466,-8.05E-05,0,0.00414738,1.00373,0,0,0,0,0.997109
32,0.990318,0,78.8926,0,1.67E-07,0,0,0,0,0,0,0.228367,-0.0582847,0,0.235687,31.5571,-0.377953,0.00428979,-0.000157302,0,0.00429267,1.00377,0,0,0,0,1.0155
33,0.990081,0,78.8768,0,1.67E-07,0,0,0,0,0,0,0.201125,-0.0570315,0,0.209054,31.5507,-0.390612,0.00443478,-0.000244801,0,0.00444153,1.0038,0,0,0,0,1.03431
