"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        5469,      -7.990178904,      -6.487187502,               -32,      -6.778464747,       -5.50352838,      -7.573157717
          0,           0,        5470,      -7.990045144,      -6.487166936,               -32,      -6.776415385,      -5.503288705,      -7.573147174
          0,           0,        5471,      -7.986617385,       -6.48577797,               -32,      -6.772804359,      -5.499722675,       -7.57313807
          0,           0,        5472,      -7.984556373,      -5.734683483,               -32,      -5.900351401,      -5.491832156,      -7.573129147
          0,           0,        5473,      -7.977653038,      -6.476588718,               -32,      -6.751118107,      -5.492072632,      -7.573120249
          0,           0,        5474,      -7.953455898,      -6.486645547,               -32,      -6.764497055,      -5.463201655,      -7.573111794
          0,           0,        5475,      -7.980914791,      -6.488222407,               -32,       -6.77127693,       -5.49459655,      -7.573103729
          0,           0,        5476,      -7.984880891,       -6.48878944,               -32,      -6.771953548,      -5.498461868,      -7.573095919
          0,           0,        5477,       -7.98691967,      -6.489325231,               -32,        -6.7724189,      -5.500017259,      -7.573088147
          0,           0,        5478,      -7.990474532,      -6.490109009,               -32,      -6.773794799,      -5.503808516,      -7.573080168
          0,           0,        5479,      -7.993573432,      -6.490830213,               -32,       -6.77530127,      -5.506795456,      -7.573071517
          0,           0,        5480,      -7.997625593,      -6.491610284,               -32,      -6.777092405,      -5.510881397,      -7.573061064
          0,           0,        5481,       -8.00214662,      -6.492584185,               -32,      -6.779761881,      -5.515370169,       -7.57304931
          0,           0,        5482,      -8.007485408,      -6.493561952,               -32,      -6.781961725,      -5.520584498,      -7.573042468
          0,           0,        5483,      -8.012202439,      -6.494614061,               -32,      -6.784698526,      -5.525188612,      -7.573037024
          0,           0,        5484,      -8.019375574,      -6.495819859,               -32,      -6.787399064,      -5.532428191,      -7.573032114
          0,           0,        5485,      -8.022733904,      -6.496941284,               -32,      -6.789117814,      -5.535297806,      -7.573027285
          0,           0,        5486,      -8.027454186,      -6.498237444,               -32,      -6.791336412,      -5.540054187,      -7.573022436
          0,           0,        5487,      -8.031214594,      -6.499564955,               -32,      -6.792410699,      -5.543575672,      -7.573017613
          0,           0,        5488,      -8.031464684,      -6.500691877,               -32,      -6.792928684,      -5.543389857,      -7.573012889
          0,           0,        5489,      -8.034088381,      -6.502047173,               -32,      -6.793356659,      -5.545988361,      -7.573008321
          0,           0,        5490,      -8.032644434,      -6.503054799,               -32,       -6.79245484,       -5.54402913,      -7.573003945
          0,           0,        5491,      -8.030789609,      -6.503152907,               -32,      -6.789690338,      -5.542037283,      -7.572999787
          0,           0,        5492,      -8.025852348,      -6.472311619,               -32,       -6.73379089,      -5.537119741,      -7.572995559
          0,           0,        5493,      -7.743923101,      -6.394676859,               -32,      -6.608284883,      -5.206386507,      -7.572986969
          0,           0,        5494,      -7.678738591,      -6.485369602,               -32,      -6.763718565,      -5.313403888,      -7.572978409
          0,           0,        5495,      -7.800507517,      -6.503900217,               -32,      -6.761748016,      -5.457036006,      -7.572970282
          0,           0,        5496,       -7.91283502,      -6.507257527,               -32,      -6.779912636,      -5.507982717,      -7.572962749
          0,           0,        5497,      -7.939001488,       -6.50941708,               -32,      -6.787680054,      -5.517514027,       -7.57295576
          0,           0,        5498,      -7.947628091,      -6.511016208,               -32,       -6.78840199,      -5.528638763,      -7.572949111
          0,           0,        5499,      -7.967189518,      -6.512274457,               -32,      -6.789559361,      -5.529081381,      -7.572942525
          0,           0,        5500,       -7.98111404,       -6.51343339,               -32,      -6.791465043,        -5.5354211,      -7.572936024
          0,           0,        5501,      -7.988277704,      -6.514178173,               -32,      -6.793276408,       -5.53943858,      -7.572929607
          0,           0,        5502,      -7.999632431,      -6.514942449,               -32,      -6.795757669,      -5.545543175,      -7.572923265
          0,           0,        5503,      -8.010884866,      -6.515639869,               -32,       -6.79818876,      -5.553500454,      -7.572917017
          0,           0,        5504,      -8.019054693,       -6.51606712,               -32,      -6.800208462,      -5.559134694,      -7.572910985
          0,           0,        5505,      -8.029067471,      -6.516569203,               -32,       -6.80284866,      -5.567129392,      -7.572905102
          0,           0,        5506,      -8.038533302,      -6.516928576,               -32,      -6.804557261,      -5.574713492,      -7.572899311
          0,           0,        5507,      -8.046703959,      -6.517146443,               -32,      -6.805998658,      -5.581180689,      -7.572893893
          0,           0,        5508,      -8.054628079,      -6.517453515,               -32,      -6.807500447,      -5.588015005,        -7.5728879
          0,           0,        5509,      -8.059348615,      -6.517457874,               -32,      -6.807900237,      -5.590895318,      -7.572882607
          0,           0,        5510,      -8.067212251,      -6.517506467,               -32,      -6.808307383,       -5.59785383,      -7.572877363
          0,           0,        5511,      -8.069646763,      -6.517445548,               -32,      -6.808285544,       -5.59917732,      -7.572872046
          0,           0,        5512,       -8.07014609,      -6.517098878,               -32,      -6.807390354,      -5.598206662,       -7.57286673
          0,           0,        5513,      -8.071244203,      -6.516897003,               -32,      -6.806897867,      -5.598478767,      -7.572861419
          0,           0,        5514,      -8.070122798,      -6.516555757,               -32,      -6.805796696,      -5.596382114,      -7.572856082
          0,           0,        5515,        -8.0669021,      -6.516026089,               -32,      -6.804384993,      -5.592043336,      -7.572850692
          0,           0,        5516,      -8.067127192,      -6.515742916,               -32,      -6.803106449,      -5.591611155,      -7.572845228
          0,           0,        5517,      -8.058476367,      -6.514977048,               -32,      -6.801609583,      -5.581509269,      -7.572839664
          0,           0,        5518,       -8.06318079,      -6.514634146,               -32,      -6.801005566,      -5.585993669,      -7.572833984
          0,           0,        5519,      -8.063833816,      -6.514395345,               -32,       -6.80076683,      -5.586370926,      -7.572828184
          0,           0,        5520,       -8.05582622,      -6.513613625,               -32,      -6.799885945,      -5.577097118,      -7.572822247
          0,           0,        5521,      -8.062157996,       -6.51344497,               -32,      -6.800105069,      -5.583669414,       -7.57281621
          0,           0,        5522,      -8.059946252,      -6.513047262,               -32,       -6.80019876,      -5.580904771,      -7.572810161
          0,           0,        5523,      -8.058428599,      -6.512554358,               -32,      -6.800331386,      -5.578775644,      -7.572804291
          0,           0,        5524,      -8.066220428,      -6.512543605,               -32,      -6.801496166,      -5.586674173,         -7.572799
          0,           0,        5525,      -8.068731479,      -6.512487158,               -32,      -6.802115454,      -5.588688633,      -7.572793163
          0,           0,        5526,       -8.06748188,      -6.512285362,               -32,      -6.803176414,      -5.586856566,      -7.572785992
          0,           0,        5527,      -8.083481732,       -6.51268942,               -32,      -6.804702678,       -5.60320111,      -7.572777703
          0,           0,        5528,      -8.089338375,      -6.512802566,               -32,      -6.806046485,      -5.608490931,      -7.572768453
          0,           0,        5529,      -8.090064352,      -6.512625738,               -32,      -6.807759176,      -5.608939688,      -7.572758358
          0,           0,        5530,      -8.105188137,      -6.513022799,               -32,      -6.809347991,      -5.624219843,      -7.572747375
          0,           0,        5531,      -8.107606183,      -6.512969528,               -32,      -6.810801862,      -5.625884295,      -7.572737346
          0,           0,        5532,      -8.114257908,      -6.512988027,               -32,      -6.812686002,      -5.632495012,       -7.57272717
          0,           0,        5533,      -8.120598945,       -6.51301733,               -32,       -6.81404129,      -5.638236811,      -7.572716857
          0,           0,        5534,      -8.127692892,       -6.51319282,               -32,      -6.815376854,      -5.644973751,      -7.572706425
          0,           0,        5535,      -8.129824575,      -6.513168462,               -32,      -6.817005547,      -5.646576179,      -7.572695771
          0,           0,        5536,      -8.140644813,      -6.513263716,               -32,      -6.817934121,      -5.656751914,      -7.572684808
          0,           0,        5537,      -8.147062382,      -6.513214942,               -32,       -6.81950687,      -5.662841367,      -7.572673473
          0,           0,        5538,      -8.145477782,      -6.512331328,               -32,      -6.820500346,      -5.660693732,      -7.572661726
          0,           0,        5539,      -8.150569464,      -6.508886124,               -32,       -6.82030941,      -5.664980358,      -7.572649471
          0,           0,        5540,      -8.131708783,      -6.345809647,               -32,      -6.765887618,      -5.645831339,      -7.572636728
          0,           0,        5541,      -7.628179078,      -6.264640124,               -32,      -6.574337798,      -5.124829487,      -7.572623727
          0,           0,        5542,      -7.681138552,      -6.401914781,               -32,       -6.72550574,      -5.210654929,       -7.57261039
          0,           0,        5543,      -7.823140001,      -6.465931233,               -32,      -6.735918548,      -5.356547149,      -7.572596751
          0,           0,        5544,      -8.100405818,      -6.487523099,               -32,      -6.762767754,      -5.621108322,      -7.572582815
          0,           0,        5545,      -8.117213948,      -6.492892659,               -32,      -6.813787664,      -5.625468848,      -7.572568554
          0,           0,        5546,      -8.128932233,      -6.481544082,               -32,      -6.811199686,      -5.643269546,      -7.572553966
          0,           0,        5547,      -8.058482252,       -6.17512717,               -32,      -6.619886562,      -5.565632928,      -7.572539079
          0,           0,        5548,      -7.375912073,      -6.021161621,               -32,      -6.264368338,      -4.925008918,      -7.572523854
          0,           0,        5549,      -7.463790594,      -6.035641288,               -32,      -6.150006344,       -4.95361494,      -7.572507726
          0,           0,        5550,      -7.443062262,      -6.138894105,               -32,      -6.283162045,      -4.945977139,      -7.572492065
          0,           0,        5551,      -7.582151258,      -6.302750779,               -32,      -6.533779654,      -5.096117264,      -7.572477241
          0,           0,        5552,      -7.816468119,      -6.345228083,               -32,      -6.666363888,      -5.359873377,      -7.572462744
          0,           0,        5553,      -7.968914347,      -6.314505848,               -32,      -6.480643655,      -5.538409861,      -7.572448935
          0,           0,        5554,      -7.722542109,      -6.335867841,               -32,      -6.499042305,      -5.249041278,      -7.572432174
          0,           0,        5555,      -7.795332536,      -6.443971412,               -32,      -6.708902197,      -5.317903392,      -7.572416186
          0,           0,        5556,      -7.998184619,      -6.467641908,               -32,      -6.753686152,      -5.523021016,      -7.572398339
          0,           0,        5557,      -8.074414316,      -6.483626751,               -32,      -6.777679116,      -5.600473725,      -7.572382918
          0,           0,        5558,      -8.099879792,      -6.490888563,               -32,       -6.78855206,      -5.625183989,      -7.572368785
          0,           0,        5559,      -8.113915027,       -6.49734613,               -32,      -6.797208917,      -5.642535279,      -7.572354788
          0,           0,        5560,      -8.119999594,      -6.485529494,               -32,      -6.728454444,      -5.651590826,      -7.572341039
          0,           0,        5561,      -8.072019299,      -5.435064858,               -32,      -5.282670371,      -5.490633272,      -7.572326901
          0,           0,        5562,      -7.420938764,      -5.941647261,               -32,       -6.17100342,      -4.935657844,      -7.572312832
          0,           0,        5563,      -6.737551932,      -5.491523582,               -32,      -6.145603831,      -4.255298223,      -7.572297089
          0,           0,        5564,      -6.918717167,      -6.225167833,               -32,      -6.200474669,      -4.432027958,      -7.572279232
          0,           0,        5565,      -7.505477721,      -6.293715297,               -32,      -6.402466362,      -5.022857507,      -7.572254339
          0,           0,        5566,      -7.626772803,      -6.455925659,               -32,      -6.634527535,      -5.146517904,      -7.572225601
          0,           0,        5567,      -8.012625081,        -6.4648672,               -32,      -6.706205981,      -5.543515098,      -7.572200397
          0,           0,        5568,      -8.034701174,      -6.498102654,               -32,       -6.74222232,      -5.570837889,      -7.572177796
          0,           0,        5569,      -8.110165902,      -6.501426794,               -32,      -6.762512619,       -5.65235091,      -7.572157833
          0,           0,        5570,      -8.120030589,      -6.495618042,               -32,      -6.751170963,      -5.658031858,      -7.572138789
          0,           0,        5571,      -8.116849438,      -6.478747112,               -32,      -6.731754339,      -5.649031086,      -7.572122391
          0,           0,        5572,      -8.051234324,      -6.410894028,               -32,      -6.764860566,      -5.576896862,      -7.572107219
          0,           0,        5573,      -8.087916063,      -5.872270877,               -32,      -6.269927026,      -5.520937472,      -7.572092927
          0,           0,        5574,       -7.69426866,      -6.412741206,               -32,      -6.424406518,      -5.203100236,      -7.572079239
          0,           0,        5575,      -7.831222896,      -6.475564652,               -32,      -6.711865071,      -5.348570728,      -7.572066103
          0,           0,        5576,      -8.005149043,      -6.463674339,               -32,      -6.675364496,        -5.5265167,      -7.572053434
          0,           0,        5577,      -8.047057405,      -6.346744567,               -32,       -6.50111646,      -5.559711534,       -7.57204099
          0,           0,        5578,      -7.922242031,      -6.406116034,               -32,      -6.750338023,       -5.43928441,      -7.572028541
          0,           0,        5579,      -8.035323638,      -6.373497679,               -32,       -6.55251324,      -5.550849228,      -7.572016973
          0,           0,        5580,      -7.895158634,       -6.47584492,               -32,      -6.735080177,      -5.406400825,      -7.572005208
          0,           0,        5581,      -8.113011143,      -6.141593765,               -32,      -5.998777406,      -5.592376638,      -7.571994762
          0,           0,        5582,      -7.595397379,       -6.37419007,               -32,      -6.096179908,      -5.101642582,      -7.571985334
          0,           0,        5583,      -7.662331715,      -6.016448834,               -32,      -5.793361154,      -5.188063692,      -7.571977055
          0,           0,        5584,       -7.06159446,      -6.002760929,               -32,      -5.947686583,      -4.582871831,      -7.571967937
          0,           0,        5585,      -7.166280689,      -6.308698232,               -32,      -6.234538849,      -4.675734832,       -7.57195876
          0,           0,        5586,      -7.537578714,      -6.411396547,               -32,      -6.424833917,        -5.0514673,      -7.571949901
          0,           0,        5587,      -7.817518539,       -6.41562007,               -32,      -6.612363052,      -5.327430875,       -7.57194172
          0,           0,        5588,      -7.925244352,       -6.39263055,               -32,      -6.640364204,      -5.423994068,       -7.57193296
          0,           0,        5589,      -7.873573124,      -6.440902022,               -32,      -6.725971739,      -5.393405785,      -7.571924841
          0,           0,        5590,      -8.037811854,      -6.103474722,               -32,      -5.965049788,      -5.551750441,      -7.571917688
          0,           0,        5591,      -6.995528171,      -5.530098505,               -32,      -6.232399028,      -4.519042232,      -7.571911191
          0,           0,        5592,      -6.970936019,       -6.20960985,               -32,      -6.334639762,      -4.482570281,      -7.571904945
          0,           0,        5593,      -7.561414912,      -6.309857231,               -32,      -6.452206288,      -5.092943093,      -7.571898574
          0,           0,        5594,      -7.682317672,      -6.440151546,               -32,      -6.651085139,      -5.209851645,       -7.57189196
          0,           0,        5595,        -8.0034577,       -6.45105192,               -32,      -6.720461048,      -5.554693665,      -7.571885007
          0,           0,        5596,      -8.075434346,       -6.47630588,               -32,       -6.74675429,      -5.610693689,      -7.571877575
          0,           0,        5597,      -8.112224581,      -6.482421945,               -32,      -6.765170696,      -5.647726851,      -7.571869522
          0,           0,        5598,      -8.142112697,      -6.485078297,               -32,       -6.77946155,      -5.675950206,      -7.571860761
          0,           0,        5599,      -8.148718732,      -6.486785544,               -32,      -6.788990253,      -5.680384374,      -7.571851252
          0,           0,        5600,      -8.151232281,      -6.487406697,               -32,       -6.79479759,      -5.680839628,      -7.571840962
          0,           0,        5601,      -8.157951861,      -6.488024339,               -32,      -6.798505276,      -5.685747774,      -7.571829824
          0,           0,        5602,      -8.150029572,      -6.488289666,               -32,       -6.80144877,       -5.67560921,      -7.571817709
          0,           0,        5603,      -8.160441917,      -6.489166847,               -32,      -6.803921189,      -5.685558373,      -7.571804502
          0,           0,        5604,      -8.159846449,      -6.489746671,               -32,      -6.806713828,      -5.683865034,      -7.571790247
          0,           0,        5605,      -8.159409396,      -6.488623553,               -32,      -6.808449886,      -5.682904793,      -7.571775271
          0,           0,        5606,      -8.150702082,      -6.471218826,               -32,      -6.801042279,      -5.674103527,      -7.571760226
          0,           0,        5607,      -8.061327083,      -6.457128892,               -32,      -6.781511941,      -5.575678195,      -7.571744499
          0,           0,        5608,      -8.033187088,      -6.331073559,               -32,      -6.662774922,      -5.508708788,      -7.571723724
          0,           0,        5609,      -7.733664954,      -6.460085641,               -32,      -6.728515313,      -5.240515475,      -7.571703411
          0,           0,        5610,      -8.029485692,      -6.475729982,               -32,      -6.708431606,      -5.539162148,      -7.571682906
          0,           0,        5611,      -8.061202104,      -6.436141864,               -32,       -6.77548488,      -5.579884145,      -7.571659442
          0,           0,        5612,      -8.103324449,      -6.468056208,               -32,      -6.787634633,      -5.624239666,      -7.571635327
          0,           0,        5613,       -8.14846833,      -6.476019271,               -32,      -6.791884336,      -5.671187609,      -7.571610373
          0,           0,        5614,      -8.145813967,      -6.479989435,               -32,      -6.801860729,      -5.667144315,      -7.571584529
          0,           0,        5615,      -8.146010969,      -6.481995477,               -32,      -6.803343309,      -5.666596714,       -7.57155799
          0,           0,        5616,      -8.155755618,      -6.382829149,               -32,      -6.386444015,      -5.676453784,      -7.571531034
          0,           0,        5617,      -7.906415721,       -6.45484356,               -32,      -6.728703553,      -5.422975907,      -7.571503918
          0,           0,        5618,      -8.079405903,      -6.454204653,               -32,       -6.67046327,      -5.595025856,      -7.571476776
          0,           0,        5619,      -8.007927933,      -6.481936992,               -32,      -6.774853588,      -5.524404109,      -7.571449549
          0,           0,        5620,      -8.147592496,      -6.373845015,               -32,      -6.306646352,      -5.666041323,      -7.571422608
          0,           0,        5621,      -7.073747116,      -6.087260456,               -32,      -5.556927088,      -4.582140431,      -7.571395683
          0,           0,        5622,      -7.092988054,      -6.270618883,               -32,      -6.092062536,      -4.601499472,      -7.571369325
          0,           0,        5623,      -7.586551983,      -6.225548423,               -32,      -6.335098207,      -5.090656382,      -7.571343108
          0,           0,        5624,       -7.76546977,      -6.378248102,               -32,      -6.437624945,       -5.26857875,      -7.571317694
          0,           0,        5625,      -7.897959917,      -6.431592612,               -32,      -6.491238632,      -5.408254503,         -7.571293
          0,           0,        5626,      -8.016197609,      -6.456670102,               -32,      -6.596129964,      -5.529357574,      -7.571268919
          0,           0,        5627,      -8.094504216,      -6.465797662,               -32,      -6.656516299,      -5.608638892,      -7.571245253
          0,           0,        5628,      -8.119329255,      -6.471642717,               -32,      -6.695424865,      -5.634524651,       -7.57122183
          0,           0,        5629,      -8.153717405,      -6.474106522,               -32,      -6.724132183,       -5.67056213,      -7.571198509
          0,           0,        5630,      -8.150640623,      -6.475305534,               -32,      -6.745689041,      -5.667105025,      -7.571175146
          0,           0,        5631,      -8.166673057,      -6.476255991,               -32,      -6.762149368,      -5.683703643,      -7.571151586
          0,           0,        5632,      -8.162224019,      -6.476367332,               -32,      -6.774702255,      -5.679000507,      -7.571127821
          0,           0,        5633,      -8.168239233,      -6.476563206,               -32,       -6.78385573,      -5.684744676,      -7.571103656
          0,           0,        5634,      -8.169560698,      -6.476510491,               -32,       -6.79072732,      -5.686137093,      -7.571078854
          0,           0,        5635,      -8.165987024,      -6.476182203,               -32,      -6.796244692,      -5.682154709,      -7.571053233
          0,           0,        5636,      -8.171942039,      -6.475962796,               -32,      -6.800021954,      -5.687875887,      -7.571026668
          0,           0,        5637,      -8.168102491,      -6.475531201,               -32,      -6.803695839,      -5.683866548,      -7.570999058
          0,           0,        5638,      -8.178729656,      -6.475275226,               -32,      -6.806254838,      -5.694635068,      -7.570970322
          0,           0,        5639,      -8.182126234,      -6.474877479,               -32,      -6.808380799,       -5.69762606,      -7.570940397
          0,           0,        5640,      -8.171751664,      -6.474119393,               -32,      -6.810211094,      -5.686999198,      -7.570909274
          0,           0,        5641,      -8.184261894,       -6.47386771,               -32,      -6.811654173,       -5.69936767,      -7.570876873
          0,           0,        5642,      -8.179810368,      -6.473195901,               -32,      -6.812755062,      -5.694857237,      -7.570843204
          0,           0,        5643,      -8.182452141,       -6.47273098,               -32,      -6.814043044,      -5.697308478,      -7.570808296
          0,           0,        5644,      -8.180126037,      -6.472200817,               -32,      -6.814291426,      -5.694560622,      -7.570772199
          0,           0,        5645,      -8.176846008,      -6.471552585,               -32,      -6.815086092,      -5.691224629,      -7.570734975
          0,           0,        5646,      -8.182019996,      -6.471151306,               -32,      -6.815524736,      -5.696467928,      -7.570696711
          0,           0,        5647,      -8.177980289,      -6.470581655,               -32,        -6.8155309,      -5.692014493,      -7.570657502
          0,           0,        5648,      -8.181075132,      -6.470100797,               -32,      -6.816118937,       -5.69545401,      -7.570617452
          0,           0,        5649,      -8.184896853,       -6.46978359,               -32,      -6.816173569,      -5.699365759,      -7.570576669
          0,           0,        5650,      -8.172196447,      -6.469013208,               -32,      -6.816029355,      -5.686372251,      -7.570535269
          0,           0,        5651,      -8.184024976,      -6.468852162,               -32,      -6.816536517,      -5.698793678,      -7.570493377
          0,           0,        5652,      -8.180883407,      -6.468399794,               -32,      -6.816454816,      -5.695416713,      -7.570451116
          0,           0,        5653,      -8.176725488,       -6.46780856,               -32,       -6.81662217,      -5.691664931,      -7.570408618
          0,           0,        5654,      -8.181777614,      -6.467581494,               -32,      -6.816905829,      -5.696932184,      -7.570366018
          0,           0,        5655,      -8.174990677,      -6.466977661,               -32,      -6.816674716,       -5.68985516,      -7.570323462
          0,           0,        5656,      -8.180986871,      -6.466675085,               -32,       -6.81722499,      -5.696337298,      -7.570281096
          0,           0,        5657,      -8.180962155,      -6.466314033,               -32,      -6.817285278,      -5.696385828,      -7.570239035
          0,           0,        5658,      -8.166924025,      -6.465619915,               -32,      -6.816929449,      -5.681938269,      -7.570197306
          0,           0,        5659,       -8.18002577,      -6.465351855,               -32,      -6.817301408,      -5.695632699,      -7.570156063
          0,           0,        5660,      -8.179834161,      -6.464930513,               -32,      -6.817373793,      -5.695302478,      -7.570115459
          0,           0,        5661,      -8.175961144,      -6.464360506,               -32,       -6.81752288,      -5.691537351,       -7.57007562
          0,           0,        5662,      -8.184919303,       -6.46419785,               -32,      -6.817976376,      -5.700915796,      -7.570036656
          0,           0,        5663,      -8.172114613,      -6.463424781,               -32,       -6.81765913,      -5.687261742,      -7.569998672
          0,           0,        5664,      -8.184124674,      -6.463198874,               -32,      -6.818066081,      -5.700029513,      -7.569961743
          0,           0,        5665,      -8.178074467,      -6.462653286,               -32,      -6.818112348,      -5.693538266,      -7.569925943
          0,           0,        5666,      -8.174717091,      -6.462072953,               -32,      -6.818067711,      -5.689843873,      -7.569891357
          0,           0,        5667,      -8.180071802,      -6.461685995,               -32,       -6.81848539,      -5.695379832,      -7.569858062
          0,           0,        5668,      -8.171279195,      -6.461045543,               -32,      -6.818398883,      -5.686000876,      -7.569826114
          0,           0,        5669,      -8.178949462,      -6.460586135,               -32,      -6.818447047,      -5.693709268,      -7.569795545
          0,           0,        5670,      -8.182847716,      -6.460179465,               -32,      -6.818906365,      -5.697681676,       -7.56976637
          0,           0,        5671,      -8.167428378,       -6.45929935,               -32,      -6.818307334,       -5.68141739,      -7.569738597
          0,           0,        5672,      -8.180778655,      -6.459010836,               -32,      -6.818523848,      -5.695228191,      -7.569712228
          0,           0,        5673,      -8.178058191,      -6.458429079,               -32,      -6.818649057,      -5.692301397,       -7.56968725
          0,           0,        5674,      -8.176694591,       -6.45778338,               -32,      -6.818268255,      -5.690376688,       -7.56966364
          0,           0,        5675,      -8.181418161,      -6.457312824,               -32,      -6.818413087,      -5.695424441,       -7.56964136
          0,           0,        5676,      -8.172061732,      -6.456551744,               -32,      -6.818160682,      -5.685469642,       -7.56962036
          0,           0,        5677,      -8.179382031,      -6.456042749,               -32,      -6.817853254,       -5.69285722,      -7.569600577
          0,           0,        5678,      -8.179082937,      -6.455461476,               -32,      -6.817985378,      -5.692506009,      -7.569581935
          0,           0,        5679,      -8.170084172,       -6.45469392,               -32,      -6.817466917,      -5.683066052,      -7.569564331
          0,           0,        5680,      -8.180178144,      -6.454291793,               -32,      -6.817289667,       -5.69326875,      -7.569548779
          0,           0,        5681,      -8.174320876,      -6.453629498,               -32,      -6.817336069,      -5.687312951,       -7.56953456
          0,           0,        5682,      -8.178568432,      -6.453102358,               -32,      -6.816875637,       -5.69126288,       -7.56952103
          0,           0,        5683,      -8.185045277,       -6.45267474,               -32,      -6.817104861,      -5.698244887,       -7.56950789
          0,           0,        5684,      -8.175874568,      -6.451889193,               -32,      -6.816735342,      -5.688749023,      -7.569495028
          0,           0,        5685,      -8.184070327,      -6.451443624,               -32,      -6.816422253,      -5.696771573,        -7.5694824
          0,           0,        5686,      -8.177386093,      -6.450791383,               -32,      -6.816429898,      -5.690151233,      -7.569469972
          0,           0,        5687,      -8.177889346,      -6.450194477,               -32,      -6.816181323,      -5.690307835,      -7.569457707
          0,           0,        5688,      -8.183493533,      -6.449702652,               -32,      -6.815889236,      -5.696082449,      -7.569445563
          0,           0,        5689,       -8.17138114,      -6.448953285,               -32,      -6.815769428,      -5.683720942,      -7.569433492
          0,           0,        5690,      -8.183306147,      -6.448539321,               -32,       -6.81521827,       -5.69551776,      -7.569421448
          0,           0,        5691,      -8.185694553,      -6.447833137,               -32,      -6.814935582,      -5.698045829,      -7.569409379
          0,           0,        5692,      -8.168530525,      -6.445472206,               -32,      -6.811849407,      -5.680657683,      -7.569397236
          0,           0,        5693,      -8.178632827,      -6.362637708,               -32,      -6.669781883,       -5.69042496,      -7.569384863
          0,           0,        5694,      -7.959038342,       -6.31911063,               -32,       -6.53412056,      -5.471957059,      -7.569372966
          0,           0,        5695,      -7.692510921,      -6.422292972,               -32,      -6.718959848,      -5.213507087,      -7.569360554
          0,           0,        5696,      -8.051338102,      -6.441232329,               -32,       -6.79125553,      -5.567797364,        -7.5693476
          0,           0,        5697,      -8.116151236,      -6.444722333,               -32,      -6.810689383,      -5.625055828,      -7.569334261
          0,           0,        5698,      -8.176373367,      -6.444754841,               -32,      -6.812089029,      -5.689419593,       -7.56932061
          0,           0,        5699,      -8.175161613,      -6.444418065,               -32,      -6.812743032,      -5.688189928,      -7.569306711
          0,           0,        5700,      -8.178086454,      -6.444104871,               -32,      -6.813024996,      -5.691410385,        -7.5692926
          0,           0,        5701,      -8.183389981,      -6.443869844,               -32,      -6.812739558,      -5.696390424,       -7.56927826
          0,           0,        5702,      -8.169295627,      -6.443270957,               -32,      -6.812692049,      -5.682119528,      -7.569263648
          0,           0,        5703,      -8.186521124,      -6.443257909,               -32,      -6.812581567,       -5.69955605,      -7.569248721
          0,           0,        5704,      -8.181335362,      -6.442887304,               -32,       -6.81261931,      -5.694044897,      -7.569233459
          0,           0,        5705,       -8.18296774,      -6.442538654,               -32,      -6.812803479,      -5.696113672,      -7.569217867
          0,           0,        5706,      -8.189113438,      -6.442347936,               -32,      -6.812640215,      -5.702217543,      -7.569201961
          0,           0,        5707,      -8.176727692,      -6.441813632,               -32,      -6.812566876,      -5.689565639,      -7.569185765
          0,           0,        5708,      -8.187369801,      -6.441635628,               -32,      -6.812828672,      -5.700545281,      -7.569169304
          0,           0,        5709,      -8.182147325,      -6.441217062,               -32,      -6.812688655,      -5.694722063,      -7.569152606
          0,           0,        5710,      -8.177723226,      -6.440693008,               -32,         -6.812849,         -5.690567,      -7.569135683
          0,           0,        5711,      -8.189248685,      -6.440400168,               -32,      -6.812671086,      -5.702070906,      -7.569118566
          0,           0,        5712,      -8.173486297,      -6.439536598,               -32,      -6.812346287,      -5.685617426,      -7.569101279
          0,           0,        5713,      -8.188008044,      -6.438057075,               -32,      -6.812149953,      -5.700422283,      -7.569083849
          0,           0,        5714,      -8.179007809,       -6.43425134,               -32,      -6.810125416,       -5.68951777,      -7.569066296
          0,           0,        5715,      -8.148328879,      -6.426172296,               -32,      -6.802220464,      -5.654827165,      -7.569048598
          0,           0,        5716,      -8.112262331,      -6.404641137,               -32,      -6.773155475,      -5.608835436,      -7.569030612
          0,           0,        5717,      -7.774451961,      -6.333996272,               -32,      -6.616155932,      -5.232922703,      -7.569012671
          0,           0,        5718,      -7.676679015,      -6.304401424,               -32,      -6.597290165,      -5.266957052,      -7.568995256
          0,           0,        5719,      -7.871267358,      -6.364929871,               -32,      -6.719797918,       -5.47025901,       -7.56897819
          0,           0,        5720,      -7.989447371,      -6.392847402,               -32,       -6.78176948,      -5.621014907,      -7.568961484
          0,           0,        5721,        -8.0377736,      -6.407053972,               -32,      -6.803812956,      -5.674226264,        -7.5689447
          0,           0,        5722,      -8.080211049,      -6.416005364,               -32,      -6.806223141,      -5.676549494,      -7.568927628
          0,           0,        5723,      -8.120217669,      -6.422003143,               -32,      -6.808031688,      -5.688616246,      -7.568910343
          0,           0,        5724,      -8.141816268,      -6.425694715,               -32,      -6.809589932,      -5.698137118,       -7.56889299
          0,           0,        5725,      -8.137566258,      -6.427809733,               -32,      -6.810962667,       -5.68386016,      -7.568875695
