"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         236,      -5.774222746,      -4.875406769,      -4.905890541,      -3.734550072,      -10.45550701
          0,           0,         237,      -5.762875934,      -4.888135713,      -4.921055079,      -3.721763921,      -10.44768036
          0,           0,         238,      -5.753168052,      -4.902770209,      -4.938252323,      -3.710787505,      -10.44017125
          0,           0,         239,      -5.745461284,      -4.919027396,      -4.957104593,      -3.701993083,      -10.43310605
          0,           0,         240,      -5.740012511,      -4.936502998,      -4.977078997,      -3.695636265,      -10.42651731
          0,           0,         241,      -5.736982663,      -4.954656208,      -4.997446538,      -3.691874674,      -10.42013543
          0,           0,         242,      -5.736475173,      -4.972761042,      -5.017274903,      -3.690807921,      -10.41392317
          0,           0,         243,       -5.73854305,      -4.989924918,      -5.035412287,       -3.69248656,      -10.40822798
          0,           0,         244,      -5.743192941,      -5.005132578,      -5.050596977,      -3.696919567,      -10.40317035
          0,           0,         245,      -5.750388107,      -5.017341449,      -5.061618514,      -3.704077862,      -10.39875689
          0,           0,         246,      -5.760056843,      -5.025609373,      -5.067558451,      -3.713900471,      -10.39501635
          0,           0,         247,      -5.772070904,      -5.029326927,      -5.068042809,      -3.726275805,      -10.39177918
          0,           0,         248,      -5.786225722,      -5.028358653,       -5.06330694,      -3.741019343,       -10.3889726
          0,           0,         249,      -5.802229738,      -5.023071183,      -5.054180788,      -3.757861717,      -10.38659808
          0,           0,         250,      -5.819650221,      -5.014241032,      -5.041825523,      -3.776386606,      -10.38459094
          0,           0,         251,      -5.837913613,      -5.002893922,      -5.027513261,      -3.796024323,      -10.38292972
          0,           0,         252,      -5.856277475,      -4.990104846,       -5.01244624,      -3.816010488,      -10.38160852
          0,           0,         253,      -5.873751693,      -4.976860043,      -4.997587416,      -3.835283815,      -10.38058765
          0,           0,         254,      -5.889263511,      -4.964001629,      -4.983695589,      -3.852642294,       -10.3798549
          0,           0,         255,      -5.901718818,       -4.95219069,      -4.971370235,      -3.866804716,      -10.37941693
          0,           0,         256,      -5.910074106,       -4.94189396,      -4.960972005,      -3.876491844,      -10.37927504
          0,           0,         257,      -5.913731897,      -4.933454906,      -4.952782865,      -3.880903991,      -10.37942311
          0,           0,         258,      -5.912560123,      -4.927116033,      -4.946970614,       -3.87979718,      -10.37986378
          0,           0,         259,       -5.90698812,      -4.923031438,      -4.943635105,      -3.873613833,      -10.38061453
          0,           0,         260,      -5.897916669,      -4.921282137,      -4.942841041,       -3.86338248,       -10.3817829
