"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        1479,      -6.730369203,      -4.907615454,      -5.175517974,      -4.684069942,       -7.23694713
          0,           0,        1480,      -6.740784881,      -4.911414241,      -5.176884915,      -4.691247756,      -7.237405406
          0,           0,        1481,      -6.766451777,        -4.9144566,      -5.178197582,      -4.712133628,      -7.237878512
          0,           0,        1482,      -6.777689595,       -4.91718815,      -5.179507705,      -4.719696333,      -7.238367315
          0,           0,        1483,      -6.778422349,      -4.919635123,       -5.18049207,      -4.716249287,      -7.238868674
          0,           0,        1484,      -6.779294389,      -4.921974596,      -5.181729804,      -4.715179559,       -7.23938007
          0,           0,        1485,      -6.778092497,      -4.923758987,      -5.182189635,      -4.709471091,      -7.239898639
          0,           0,        1486,      -6.767738331,      -4.926243775,      -5.184135173,      -4.700842763,      -7.240419997
          0,           0,        1487,      -6.781784804,       -4.92810205,      -5.186160177,      -4.706671816,      -7.240939808
          0,           0,        1488,      -6.791112717,       -4.92967486,      -5.187550491,      -4.709574447,       -7.24145658
          0,           0,        1489,      -6.806281187,      -4.931084144,      -5.189170311,      -4.719391421,      -7.241970189
          0,           0,        1490,      -6.819033765,      -4.932251095,      -5.190902909,      -4.724881369,      -7.242421322
          0,           0,        1491,      -6.835043033,      -4.933234242,      -5.192606496,      -4.733361984,      -7.242908723
          0,           0,        1492,      -6.849583989,      -4.933961893,      -5.194003772,      -4.740744885,      -7.243363417
          0,           0,        1493,       -6.85688117,      -4.934407795,      -5.195000709,       -4.74321196,      -7.243877683
          0,           0,        1494,      -6.856879792,      -4.934932675,      -5.195999594,       -4.74123762,      -7.244431388
          0,           0,        1495,      -6.872411835,      -4.935361407,      -5.196672224,      -4.750235226,      -7.244912216
          0,           0,        1496,      -6.878632388,      -4.935823471,      -5.197033542,      -4.752275593,       -7.24533864
          0,           0,        1497,      -6.880346349,      -4.936351189,      -5.197138491,      -4.752118537,      -7.245725843
          0,           0,        1498,      -6.879035769,      -4.936960127,      -5.197069991,       -4.75003007,      -7.246082129
          0,           0,        1499,      -6.876385451,      -4.937553839,      -5.196895676,       -4.74694595,      -7.246409524
          0,           0,        1500,      -6.869554112,      -4.938338168,       -5.19663209,      -4.741502933,      -7.246709876
          0,           0,        1501,      -6.865302739,      -4.939298192,      -5.196334886,      -4.737152646,      -7.246988552
          0,           0,        1502,      -6.863647144,      -4.940226302,      -5.195996681,      -4.735557386,       -7.24724992
          0,           0,        1503,      -6.860825288,      -4.941140781,      -5.195632413,      -4.733368093,      -7.247496033
          0,           0,        1504,       -6.85904884,      -4.942021019,      -5.195244746,      -4.732088305,      -7.247725758
          0,           0,        1505,      -6.855344649,      -4.942830791,      -5.194848732,      -4.729936709,       -7.24793811
          0,           0,        1506,       -6.85843978,      -4.943618536,      -5.194480712,       -4.73256631,      -7.248131094
          0,           0,        1507,      -6.863295868,      -4.944429363,      -5.194133872,      -4.735978796,      -7.248304169
          0,           0,        1508,      -6.867092644,      -4.945206823,      -5.193843809,      -4.739069266,      -7.248456628
          0,           0,        1509,      -6.872254335,      -4.945825501,      -5.193629197,         -4.743495,      -7.248587386
          0,           0,        1510,      -6.877199944,      -4.946646489,      -5.193533269,      -4.748183537,         -7.248696
          0,           0,        1511,       -6.88281642,      -4.947337255,      -5.193552778,      -4.753222767,      -7.248782015
          0,           0,        1512,      -6.887924452,      -4.948020418,       -5.19368564,      -4.757795992,      -7.248845188
          0,           0,        1513,       -6.89257506,      -4.948702495,      -5.193932609,      -4.761744855,      -7.248886025
          0,           0,        1514,      -6.896338688,        -4.9493783,      -5.194283303,      -4.764855658,      -7.248906854
          0,           0,        1515,      -6.901541891,      -4.950081894,      -5.194724554,      -4.768408614,      -7.248910159
          0,           0,        1516,      -6.906192869,      -4.950817205,       -5.19523699,      -4.771206449,       -7.24889971
          0,           0,        1517,      -6.908434726,      -4.951589636,      -5.195794598,      -4.772037783,      -7.248879301
          0,           0,        1518,      -6.913063523,       -4.95240973,       -5.19640856,      -4.774605433,      -7.248852761
          0,           0,        1519,      -6.919095041,      -4.953287459,       -5.19704249,      -4.777980449,      -7.248823176
          0,           0,        1520,      -6.924671458,      -4.954231934,       -5.19768554,      -4.780874088,      -7.248792814
          0,           0,        1521,      -6.930264582,      -4.955242482,       -5.19833261,      -4.783728792,      -7.248762955
          0,           0,        1522,      -6.935436623,      -4.956326298,      -5.198967823,      -4.786351024,      -7.248734047
          0,           0,        1523,      -6.941669748,      -4.957501103,      -5.199579125,      -4.789692281,      -7.248705622
          0,           0,        1524,      -6.946876499,      -4.958733009,      -5.200129906,      -4.792693192,       -7.24867642
          0,           0,        1525,      -6.950359004,      -4.960028103,      -5.200704235,      -4.794931968,      -7.248644433
          0,           0,        1526,      -6.951949726,      -4.961398411,      -5.201235051,      -4.796345298,      -7.248607265
          0,           0,        1527,      -6.955384302,      -4.962748594,        -5.2017433,      -4.798900751,      -7.248561865
          0,           0,        1528,      -6.953667519,      -4.964107924,      -5.202228087,       -4.79856518,      -7.248498226
          0,           0,        1529,      -6.956051762,      -4.965383897,      -5.202742389,      -4.801271657,      -7.248425389
          0,           0,        1530,      -6.944686613,      -4.966909813,      -5.203302896,       -4.79596286,      -7.248336237
          0,           0,        1531,      -6.951476227,       -4.96844644,      -5.203876279,      -4.801122736,       -7.24822695
          0,           0,        1532,      -6.955496879,      -4.969901992,      -5.204440781,       -4.80530889,      -7.248095532
          0,           0,        1533,      -6.955227098,      -4.971340674,      -5.205061409,       -4.80688533,      -7.247941147
          0,           0,        1534,      -6.954335743,      -4.972756447,      -5.205708866,      -4.807982923,      -7.247763823
          0,           0,        1535,      -6.953078303,      -4.974145637,      -5.206396003,       -4.80864851,      -7.247564337
          0,           0,        1536,      -6.952268787,      -4.975505955,      -5.207131733,      -4.809442363,       -7.24734389
          0,           0,        1537,      -6.951490139,      -4.976839455,      -5.207915118,      -4.810031717,      -7.247103896
          0,           0,        1538,      -6.950569556,      -4.978150364,      -5.208739508,       -4.81034127,       -7.24684552
          0,           0,        1539,       -6.94980156,      -4.979436808,      -5.209597666,      -4.810591164,      -7.246571069
          0,           0,        1540,      -6.947726718,      -4.980635985,      -5.210423346,      -4.809957356,      -7.246283856
          0,           0,        1541,      -6.921666369,      -4.949315172,      -5.194046749,      -4.794926095,       -7.24598528
          0,           0,        1542,       -6.62868488,      -4.981372577,      -5.210223813,      -4.549999876,      -7.245677499
          0,           0,        1543,      -6.908712383,      -4.983647538,      -5.211928755,      -4.784149279,      -7.245363234
          0,           0,        1544,      -6.940223073,      -4.983469923,       -5.21036664,      -4.807829294,      -7.245045123
          0,           0,        1545,      -6.545202138,      -4.983035191,      -5.212461702,      -4.533123058,      -7.244725364
          0,           0,        1546,      -6.784087517,      -4.988326146,      -5.214303493,      -4.712193206,      -7.244406131
          0,           0,        1547,      -6.872756441,      -4.989816788,      -5.216579421,      -4.775811371,      -7.244089544
          0,           0,        1548,      -6.939291655,      -4.991219008,      -5.218023357,      -4.811768287,      -7.243776863
          0,           0,        1549,      -6.943677559,      -4.992612921,      -5.219314304,      -4.814119424,      -7.243469063
          0,           0,        1550,      -6.952331243,      -4.994020846,      -5.220434297,      -4.822155047,      -7.243168704
          0,           0,        1551,      -6.952771906,      -4.995429104,      -5.221551742,       -4.82418653,       -7.24287704
          0,           0,        1552,       -6.95096371,      -4.996827741,      -5.222679266,      -4.824343255,      -7.242594751
          0,           0,        1553,      -6.941674779,      -4.996068747,      -5.222819655,      -4.817788676,      -7.242322178
          0,           0,        1554,      -6.384782307,      -4.952184128,       -5.21218928,      -4.218315683,      -7.242059356
          0,           0,        1555,       -6.41371789,      -4.994175754,      -5.210883253,      -4.393680443,      -7.241806378
          0,           0,        1556,      -6.572852016,      -4.998638674,      -5.223536594,      -4.541439163,       -7.24156245
          0,           0,        1557,      -6.815670761,       -5.00103091,      -5.225807951,      -4.755397223,      -7.241328191
          0,           0,        1558,      -6.861912369,        -5.0038356,      -5.229506713,      -4.766792495,       -7.24110222
          0,           0,        1559,      -6.917537385,      -5.005884502,      -5.231318657,      -4.806978145,      -7.240885171
          0,           0,        1560,      -6.928791904,      -5.007715371,      -5.233121944,      -4.819387559,      -7.240676047
          0,           0,        1561,      -6.936262794,      -5.009381454,      -5.234743026,      -4.827357793,       -7.24047412
          0,           0,        1562,      -6.945696677,       -5.01016205,      -5.235564638,      -4.833352927,      -7.240279979
          0,           0,        1563,      -6.737832924,      -5.010943189,      -5.236970995,      -4.689181108,      -7.240093704
          0,           0,        1564,      -6.846725446,      -5.014071255,      -5.239356499,      -4.759171724,      -7.239914469
          0,           0,        1565,      -6.918422025,      -5.010673846,      -5.239315291,      -4.823886336,      -7.239740891
          0,           0,        1566,      -6.861958434,      -5.017124471,      -5.243528464,      -4.767310664,      -7.239571482
          0,           0,        1567,      -6.955733542,      -5.019085204,      -5.245271992,      -4.846787313,      -7.239404818
          0,           0,        1568,      -6.970127206,      -5.019298129,      -5.246373019,      -4.858921883,      -7.239239901
          0,           0,        1569,      -6.945405665,      -5.020481847,      -5.246057108,      -4.840262594,      -7.239076161
          0,           0,        1570,      -6.678454317,      -5.022237233,      -5.250203348,      -4.630663123,       -7.23891345
          0,           0,        1571,      -6.906982659,      -5.026009267,      -5.252264309,      -4.816139331,      -7.238751948
          0,           0,        1572,      -6.949601802,      -5.027766384,      -5.255249508,      -4.848496281,      -7.238592167
          0,           0,        1573,      -6.982417877,      -5.029511203,       -5.25746856,      -4.870632249,      -7.238434628
          0,           0,        1574,      -6.987786926,      -5.031257566,       -5.25965839,      -4.875202397,      -7.238279947
          0,           0,        1575,      -6.992421631,      -5.033022942,      -5.261776378,      -4.879180558,      -7.238128653
          0,           0,        1576,       -6.99498166,      -5.034807479,      -5.263906557,      -4.881767287,      -7.237981138
          0,           0,        1577,      -6.997105074,      -5.036611188,      -5.266053529,      -4.883971516,      -7.237837663
          0,           0,        1578,      -6.999107563,      -5.038433096,      -5.268223926,      -4.886074804,      -7.237698405
          0,           0,        1579,      -7.000945596,      -5.040271694,      -5.270420232,      -4.888152713,      -7.237563514
          0,           0,        1580,      -7.002848838,      -5.042125306,      -5.272643715,      -4.890348067,      -7.237433165
          0,           0,        1581,      -7.004618761,      -5.043992205,      -5.274896357,      -4.892471026,      -7.237307589
          0,           0,        1582,      -7.006421831,      -5.045870607,      -5.277181182,      -4.894642107,      -7.237187082
          0,           0,        1583,      -7.008307244,      -5.047759149,      -5.279498286,      -4.896901369,      -7.237071979
          0,           0,        1584,      -7.010310902,      -5.049656534,      -5.281848883,      -4.899262193,      -7.236962612
          0,           0,        1585,      -7.012494088,      -5.051561554,      -5.284233844,       -4.90176269,      -7.236859397
          0,           0,        1586,       -7.01487232,      -5.053473068,      -5.286653154,      -4.904414203,      -7.236762597
          0,           0,        1587,      -7.017327446,      -5.055390305,      -5.289106234,      -4.907150992,      -7.236672349
          0,           0,        1588,      -7.020075539,      -5.057311253,      -5.291592256,      -4.910095727,      -7.236588692
          0,           0,        1589,      -7.022918625,      -5.059233991,      -5.294109446,      -4.913077054,      -7.236511565
          0,           0,        1590,      -7.025858328,      -5.061155881,      -5.296655433,      -4.916081846,      -7.236440808
          0,           0,        1591,      -7.028895047,      -5.063074407,      -5.299226279,       -4.91910387,      -7.236376164
          0,           0,        1592,      -7.031781903,      -5.064981703,      -5.301815672,      -4.921952284,      -7.236317313
          0,           0,        1593,      -7.032726992,      -5.066806072,      -5.304384057,       -4.92332303,      -7.236263898
          0,           0,        1594,      -7.007170304,      -4.849338033,      -5.164000162,      -4.838534963,      -7.236215564
          0,           0,        1595,      -6.442405762,      -5.063331005,      -5.284142142,      -4.381336537,       -7.23617197
          0,           0,        1596,       -6.83341276,      -5.071323366,      -5.296603607,      -4.757859839,      -7.236132804
          0,           0,        1597,      -6.833816065,      -5.071457055,      -5.310462508,      -4.762722066,      -7.236097788
          0,           0,        1598,      -6.627773722,      -5.071791572,      -5.312464951,      -4.597101337,      -7.236066677
          0,           0,        1599,      -6.881385014,      -5.077906094,      -5.317127775,      -4.812275629,      -7.236039207
          0,           0,        1600,      -6.985516586,       -5.07968228,      -5.320592355,      -4.893173148,      -7.236015549
          0,           0,        1601,      -7.022420368,      -5.081789637,      -5.325045829,       -4.91772249,      -7.235995011
          0,           0,        1602,      -7.056877629,      -5.083627336,      -5.328169297,      -4.942339908,      -7.235977428
          0,           0,        1603,      -7.059469903,      -5.085186936,      -5.330755017,      -4.944738527,      -7.235963004
          0,           0,        1604,      -6.990381076,      -4.990780752,      -5.274847816,      -4.889859745,      -7.235951992
          0,           0,        1605,       -6.58039171,      -5.084470551,      -5.325881352,      -4.515907245,      -7.235944372
          0,           0,        1606,      -6.950718316,      -5.089807353,      -5.335082574,      -4.858644463,      -7.235939806
          0,           0,        1607,      -7.035904216,      -5.088975867,      -5.335482153,      -4.930114399,      -7.235937941
          0,           0,        1608,      -6.649168913,       -5.08995049,      -5.340274568,      -4.616055505,      -7.235938507
          0,           0,        1609,      -6.932989686,      -5.095557731,      -5.343734012,      -4.856757603,      -7.235941321
          0,           0,        1610,      -7.017491339,       -5.09732582,      -5.348371291,      -4.920426251,      -7.235946261
          0,           0,        1611,      -7.086066463,      -5.089337238,      -5.350583812,      -4.951625649,      -7.235935955
          0,           0,        1612,      -6.776879289,      -5.095687388,      -5.349001998,       -4.73993709,       -7.23593149
          0,           0,        1613,      -6.890498781,      -5.100642071,      -5.353737613,       -4.81771703,      -7.235931055
          0,           0,        1614,      -7.035387792,      -5.102089727,      -5.357462487,       -4.92752402,      -7.235940112
          0,           0,        1615,      -6.849618028,      -5.096177518,      -5.355980715,      -4.828856021,      -7.235956725
          0,           0,        1616,      -6.898024797,      -5.104378079,      -5.362085299,      -4.797512841,      -7.235978127
          0,           0,        1617,      -7.016732598,      -5.106595341,      -5.364456833,      -4.907477571,      -7.236003116
          0,           0,        1618,      -7.092664897,      -5.108315757,      -5.367295752,      -4.972402168,      -7.236031279
          0,           0,        1619,       -7.11112576,      -5.109758792,      -5.369850207,      -4.984264189,      -7.236061909
          0,           0,        1620,      -7.112552407,      -5.110285809,      -5.371465405,      -4.985172008,      -7.236094128
          0,           0,        1621,      -7.078578427,      -5.110024391,      -5.370501596,       -4.96176442,      -7.236126053
          0,           0,        1622,      -6.719945474,      -5.110123759,      -5.373906722,       -4.69023385,      -7.236155553
          0,           0,        1623,      -6.943290841,      -5.115018852,      -5.376872879,      -4.862003464,      -7.236180654
          0,           0,        1624,      -7.105578599,      -5.116281603,      -5.379913768,      -4.978675474,      -7.236200064
          0,           0,        1625,      -7.108829419,      -5.116602244,      -5.381674319,      -4.972560619,      -7.236213353
          0,           0,        1626,      -6.778722955,      -5.108296193,      -5.378065115,      -4.782683211,      -7.236220728
          0,           0,        1627,      -6.895170657,      -5.117548133,      -5.384489614,       -4.79042313,      -7.236222734
          0,           0,        1628,      -7.007234025,      -5.119523027,       -5.38654765,      -4.895562038,      -7.236220015
          0,           0,        1629,      -7.113508834,      -5.120955126,      -5.388771462,      -4.981867318,      -7.236213142
          0,           0,        1630,      -7.135716781,      -5.122057121,      -5.390812805,      -4.993296269,      -7.236202512
          0,           0,        1631,        -7.1394813,       -5.12259291,      -5.392068671,       -4.99536168,      -7.236188315
          0,           0,        1632,      -7.116760685,      -5.120968352,       -5.38965764,      -4.981819148,      -7.236170536
          0,           0,        1633,      -6.560847214,      -5.115951434,       -5.38959468,      -4.606910609,      -7.236148972
          0,           0,        1634,      -6.773903917,      -5.096572443,      -5.371876392,      -4.736854715,      -7.236123504
          0,           0,        1635,       -6.69795525,        -5.0998203,      -5.378436027,      -4.661319096,      -7.236093836
          0,           0,        1636,      -6.886900267,      -5.116071457,      -5.340109826,      -4.798320931,       -7.23605956
          0,           0,        1637,      -6.283770244,      -5.104226485,      -5.370919822,      -4.166306777,      -7.236020197
          0,           0,        1638,      -6.622270264,      -5.106048617,      -5.330588073,      -4.324685669,      -7.235975339
          0,           0,        1639,      -6.607622123,      -5.120647843,      -5.392408626,      -4.516739716,      -7.235924744
          0,           0,        1640,      -6.621228875,      -5.123874155,      -5.396206739,      -4.803631047,      -7.235868385
          0,           0,        1641,      -6.774694607,      -5.127220763,      -5.402167213,      -4.929124752,      -7.235806419
          0,           0,        1642,      -6.920885759,      -5.129164197,      -5.403848559,      -4.965518996,      -7.235739142
          0,           0,        1643,      -6.988105263,      -5.130305425,       -5.40473664,      -4.967534109,      -7.235666955
          0,           0,        1644,      -7.034222369,      -5.131073334,      -5.405240811,      -4.977538457,       -7.23559034
          0,           0,        1645,      -7.064596637,      -4.968215203,      -5.237249686,      -4.934910731,      -7.235509834
          0,           0,        1646,      -6.517293569,      -5.099089141,      -5.268326606,      -4.467829807,      -7.235426004
          0,           0,        1647,      -6.506188874,       -5.12030609,      -5.386393675,      -4.466351586,      -7.235339337
          0,           0,        1648,      -6.777984389,      -5.127568852,       -5.39436265,      -4.704805165,       -7.23525026
          0,           0,        1649,      -6.952529697,      -5.130379443,      -5.401213233,      -4.841870288,       -7.23515918
          0,           0,        1650,      -7.019216912,      -5.131678491,      -5.404383377,      -4.900655885,      -7.235066508
          0,           0,        1651,      -7.065570475,      -5.129889752,      -5.401208056,      -4.933461705,      -7.234972668
          0,           0,        1652,      -7.018026077,      -5.132296267,      -5.401690053,      -4.898094544,      -7.234878046
          0,           0,        1653,      -6.933836981,      -5.133582391,      -5.404683086,      -4.831678878,      -7.234782914
          0,           0,        1654,      -7.117163989,       -5.13460807,      -5.405114664,      -4.959819844,      -7.234687367
          0,           0,        1655,      -7.127430102,      -5.135233723,      -5.405947667,        -4.9650703,      -7.234591308
          0,           0,        1656,      -7.142659673,      -5.135770307,      -5.406251594,      -4.971602573,      -7.234494474
          0,           0,        1657,      -7.150331796,      -5.136249142,      -5.406473766,      -4.974271332,      -7.234396517
          0,           0,        1658,      -7.158321486,       -5.13666854,      -5.406567552,      -4.977496327,      -7.234297083
          0,           0,        1659,      -7.163825702,      -5.137030378,      -5.406569722,      -4.979407879,       -7.23419592
          0,           0,        1660,      -7.167306809,       -5.13734735,      -5.406493243,      -4.980298931,      -7.234092908
          0,           0,        1661,      -7.168551126,      -5.137627418,      -5.406346107,      -4.980200255,      -7.233988119
          0,           0,        1662,      -7.169590698,      -5.137891156,      -5.406143662,      -4.980131264,      -7.233881809
          0,           0,        1663,       -7.16961475,      -5.138147983,       -5.40588597,      -4.979708513,      -7.233774396
          0,           0,        1664,      -7.170030908,      -5.138404126,       -5.40556825,      -4.979469116,      -7.233666402
          0,           0,        1665,      -7.169339397,      -5.138665973,      -5.405195531,      -4.978601901,      -7.233558394
          0,           0,        1666,      -7.167825149,      -5.138924849,      -5.404765235,      -4.977294874,      -7.233450914
          0,           0,        1667,      -7.165905351,      -5.139184198,      -5.404284222,      -4.975708286,      -7.233344427
          0,           0,        1668,      -7.163715104,      -5.139443749,      -5.403760639,      -4.973922706,      -7.233239287
          0,           0,        1669,      -7.161436735,      -5.139699231,      -5.403201125,      -4.970808121,      -7.233135699
          0,           0,        1670,      -7.157983721,      -5.139958282,      -5.402613251,       -4.96942157,      -7.233033833
          0,           0,        1671,      -7.157605422,      -5.140212256,      -5.402012583,      -4.968831329,      -7.232933626
          0,           0,        1672,      -7.156336561,      -5.140465266,      -5.401404852,      -4.967639322,       -7.23283504
          0,           0,        1673,      -7.155517301,      -5.140719389,      -5.400800708,      -4.966777772,      -7.232737987
          0,           0,        1674,      -7.155170442,      -5.140977716,       -5.40021154,      -4.966307452,       -7.23264239
          0,           0,        1675,      -7.155331407,      -5.141243374,      -5.399646801,      -4.966263326,      -7.232548209
          0,           0,        1676,      -7.155922608,        -5.1415191,      -5.399114384,      -4.966552347,      -7.232455465
          0,           0,        1677,      -7.156708614,      -5.141788409,      -5.398616365,      -4.960195722,      -7.232364089
          0,           0,        1678,      -7.121973383,      -5.141974654,      -5.398032253,      -4.949149191,      -7.232274217
          0,           0,        1679,      -7.156453656,      -5.142294338,      -5.397709878,      -4.965440991,      -7.232185938
          0,           0,        1680,      -6.987882641,      -5.141690076,      -5.396690423,       -4.85062821,      -7.232099719
          0,           0,        1681,      -7.147390157,      -5.142357019,      -5.396743147,      -4.965687693,      -7.232015807
          0,           0,        1682,      -6.484914817,        -5.1329811,      -5.372443364,      -4.421634613,      -7.231934821
          0,           0,        1683,      -7.062461786,      -5.137417103,      -5.394694186,      -4.915915473,      -7.231856901
          0,           0,        1684,      -5.452816846,      -4.978214448,      -4.783927386,      -3.396540101,      -7.231782448
          0,           0,        1685,      -5.741959691,      -4.718345959,       -4.86141561,      -3.655487406,      -7.231711463
          0,           0,        1686,      -5.394055605,      -4.970445845,      -4.735472752,      -3.324164219,      -7.231644187
          0,           0,        1687,      -6.152004505,      -5.029512114,      -5.266191339,      -4.087783936,      -7.231580703
          0,           0,        1688,      -5.373424171,      -4.759217995,      -4.691113979,       -3.31711263,      -7.231521501
          0,           0,        1689,      -4.664363846,      -4.546552464,      -3.988058305,      -2.629795649,       -7.23146802
          0,           0,        1690,      -5.712165967,      -4.766486894,      -4.837579511,      -3.623753072,      -7.231420867
          0,           0,        1691,      -6.427866094,      -4.934073826,      -5.317162439,      -4.308380334,       -7.23137901
          0,           0,        1692,      -5.440516711,      -5.061123059,      -4.663370896,      -3.419860219,      -7.231339818
          0,           0,        1693,       -4.64821121,      -4.235279253,      -4.034057574,      -2.621809919,      -7.231301232
          0,           0,        1694,      -5.724535125,      -4.879557391,      -4.818726998,      -3.775355265,      -7.231263437
          0,           0,        1695,       -6.13678238,      -4.855380146,      -5.151965514,      -4.189643608,      -7.231227305
          0,           0,        1696,      -6.058695264,      -4.838360463,      -5.344236701,      -3.849599433,      -7.231192814
          0,           0,        1697,      -4.759076456,      -4.341339646,      -4.014176342,      -2.732320157,      -7.231160737
          0,           0,        1698,      -5.761602635,      -4.795996434,      -4.942530413,       -3.73098034,      -7.231132495
          0,           0,        1699,      -6.434026793,      -4.984266819,      -5.262441218,      -4.396519286,      -7.231107883
          0,           0,        1700,      -6.646450598,      -5.000624097,      -5.376301063,      -4.559346726,      -7.231085002
          0,           0,        1701,      -6.727615046,      -5.012362073,      -5.381718553,      -4.625772035,      -7.231062105
          0,           0,        1702,      -6.746227775,      -5.024285102,      -5.384073725,      -4.632098207,      -7.231038687
          0,           0,        1703,      -6.747743718,      -4.917752404,      -5.378417354,      -4.540645924,      -7.231015343
          0,           0,        1704,      -6.488564554,      -4.933797351,      -5.388065611,      -4.269472199,      -7.230993049
          0,           0,        1705,      -4.954585815,      -4.488416452,       -4.39973723,        -2.9009504,      -7.230972652
          0,           0,        1706,       -6.04029119,      -4.957900306,      -5.164140397,      -4.008312771,      -7.230954176
          0,           0,        1707,      -6.679216151,       -5.02581944,      -5.363884414,       -4.62392666,      -7.230937144
          0,           0,        1708,      -6.742761622,      -5.047753977,      -5.382623461,      -4.670207377,      -7.230920935
          0,           0,        1709,      -6.802750036,      -5.065715328,      -5.387608954,      -4.729307069,      -7.230906111
          0,           0,        1710,      -6.810149515,      -5.081207007,      -5.388914278,      -4.750641303,      -7.230893243
          0,           0,        1711,      -6.822266343,      -5.098034643,      -5.390760279,      -4.760240965,      -7.230884454
          0,           0,        1712,        -6.8689895,      -5.108931904,      -5.391797415,      -4.801394354,      -7.230880778
          0,           0,        1713,      -6.910891542,      -5.117759494,      -5.394489923,      -4.847223276,      -7.230883384
          0,           0,        1714,      -6.859668551,       -4.82200355,      -5.382823873,      -4.185964527,       -7.23089137
          0,           0,        1715,      -6.674282184,      -5.132176216,      -5.394042663,      -4.569916491,      -7.230902625
          0,           0,        1716,      -6.945346131,      -5.123599143,      -5.396625999,      -4.769909741,      -7.230914433
          0,           0,        1717,      -6.886095846,      -5.138861951,      -5.398229805,      -4.803378817,      -7.230924483
          0,           0,        1718,      -7.010309977,      -5.126452087,      -5.399280787,      -4.883988761,      -7.230931379
          0,           0,        1719,      -6.876790572,      -5.151115601,      -5.399747287,      -4.778133942,      -7.230934649
          0,           0,        1720,      -5.829496921,      -5.095087058,      -5.097940982,      -3.773057337,      -7.230934681
          0,           0,        1721,       -6.65393616,      -5.117744221,      -5.394582992,      -4.598202568,      -7.230932259
          0,           0,        1722,      -6.926811818,      -5.151123886,      -5.401303468,      -4.836830111,       -7.23092796
          0,           0,        1723,      -3.930285077,      -3.411194878,      -3.241180693,      -1.931370634,       -7.23091606
          0,           0,        1724,      -4.580873098,      -3.999244965,      -3.780690178,      -2.580173085,      -7.230912437
          0,           0,        1725,      -5.158977441,      -4.659296381,      -4.709461964,      -3.163775287,      -7.230925096
          0,           0,        1726,      -5.752880942,      -4.719756213,      -4.797897515,      -3.642410821,      -7.230936284
          0,           0,        1727,      -6.076093289,       -4.81116721,      -5.098659145,      -3.964496934,      -7.230928193
          0,           0,        1728,      -6.180973661,      -4.853471883,      -5.225581114,      -4.079617922,      -7.230904877
          0,           0,        1729,      -6.196100036,      -4.886172903,       -5.30639397,      -4.117935122,      -7.230878727
          0,           0,        1730,      -6.098780083,      -4.882174604,      -5.341923868,       -4.04563288,      -7.230859334
          0,           0,        1731,       -6.23975451,      -4.877327544,      -5.334785138,      -4.115058768,      -7.230850007
          0,           0,        1732,      -6.324639404,      -4.854190546,      -5.349051375,      -4.167553944,      -7.230846675
          0,           0,        1733,      -6.278593161,      -4.665519012,      -5.334331021,      -3.930082352,      -7.230841325
          0,           0,        1734,      -4.975778704,      -4.425397392,      -4.443165606,      -2.932058142,      -7.230826856
          0,           0,        1735,      -6.060393953,      -4.725533866,       -5.22678555,      -4.130573093,       -7.23080117
          0,           0,        1736,      -6.386243389,      -4.776506891,      -5.348360294,      -4.276191634,      -7.230767647
          0,           0,        1737,      -6.380004042,      -4.811618865,      -5.364815198,       -4.22295997,      -7.230733237
          0,           0,        1738,      -6.389129997,      -4.736911222,      -5.365648583,      -4.250699427,      -7.230706988
          0,           0,        1739,      -6.381802197,      -4.900357237,       -5.38586523,      -4.277590805,      -7.230697305
          0,           0,        1740,      -4.836745031,        -4.6454115,      -4.071219348,      -2.832155208,      -7.230710676
          0,           0,        1741,      -5.830635889,      -4.981153316,      -4.927510795,      -3.808746188,      -7.230748372
          0,           0,        1742,      -6.303871444,      -5.102866311,      -5.340627817,      -4.297993128,      -7.230806845
          0,           0,        1743,      -6.373315976,      -5.107259202,      -5.393895934,      -4.420621451,      -7.230878584
          0,           0,        1744,      -6.421874835,      -4.821956276,       -5.39614658,      -3.741754804,      -7.230955626
          0,           0,        1745,       -5.83349029,      -5.091423654,      -5.138140809,      -3.794829255,      -7.231032634
          0,           0,        1746,       -6.43563413,      -5.151449304,      -5.389786591,      -4.482468971,      -7.231107821
          0,           0,        1747,      -5.133753823,      -5.058729997,      -4.518076959,      -3.104270906,      -7.231182374
          0,           0,        1748,      -6.159127882,      -5.128699856,      -5.399335718,      -4.105043507,      -7.231258924
          0,           0,        1749,      -5.161126055,      -4.763218108,      -4.494447711,      -3.107235423,       -7.23134049
          0,           0,        1750,      -6.231619897,      -4.947901131,       -5.32016628,      -4.097909322,      -7.231429407
          0,           0,        1751,      -6.556944034,      -5.113836974,      -5.410841872,      -4.503405297,      -7.231527108
          0,           0,        1752,      -6.349971247,      -5.031202222,      -5.334306285,       -4.24133635,      -7.231634112
          0,           0,        1753,      -6.617783544,      -5.083648624,       -5.42891028,      -4.560817672,      -7.231750062
          0,           0,        1754,      -6.607499255,      -5.098676526,      -5.431269887,      -4.558450812,      -7.231874115
          0,           0,        1755,      -6.607756243,      -5.024416749,      -5.429970978,      -4.528378527,      -7.232005078
          0,           0,        1756,      -6.588576007,      -5.148572869,      -5.429951417,      -4.538665255,      -7.232141713
