Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
350,0.998138,0,79.5907,-0,1.67276e-07,0,0,0,0,0,0,0.993573,-0.00090732,0,0.993574,31.8363,0.180516,0.00221373,0.000311005,0,0.00223547,1.00471,0,0,0,0,0.929189
351,0.998162,0,79.5926,-0,1.67276e-07,0,0,0,0,0,0,0.99419,-0.000820567,0,0.994191,31.837,0.181985,0.00220045,0.00030943,0,0.0022221,1.00471,0,0,0,0,0.930094
352,0.998184,0,79.5943,-0,1.67276e-07,0,0,0,0,0,0,0.994749,-0.000741978,0,0.994749,31.8377,0.183376,0.00218779,0.000307912,0,0.00220935,1.00471,0,0,0,0,0.931487
353,0.998205,0,79.5959,-0,1.67276e-07,0,0,0,0,0,0,0.995254,-0.000670799,0,0.995255,31.8384,0.184692,0.00217576,0.000306456,0,0.00219724,1.00471,0,0,0,0,0.933413
354,0.998225,0,79.5975,-0,1.67276e-07,0,0,0,0,0,0,0.995712,-0.000606341,0,0.995712,31.839,0.185934,0.0021644,0.000305069,0,0.0021858,1.00471,0,0,0,0,0.935924
355,0.998244,0,79.599,-0,1.67276e-07,0,0,0,0,0,0,0.996126,-0.000547981,0,0.996126,31.8396,0.187104,0.00215375,0.00030376,0,0.00217507,1.00471,0,0,0,0,0.939078
356,0.998262,0,79.6003,-0,1.67276e-07,0,0,0,0,0,0,0.9965,-0.000495148,0,0.9965,31.8401,0.188204,0.00214386,0.000302538,0,0.0021651,1.00471,0,0,0,0,0.942942
357,0.998279,0,79.6016,-0,1.67276e-07,0,0,0,0,0,0,0.996839,-0.000447325,0,0.996839,31.8407,0.189237,0.00213479,0.000301415,0,0.00215596,1.00471,0,0,0,0,0.947592
358,0.998294,0,79.6028,-0,1.67276e-07,0,0,0,0,0,0,0.997146,-0.000404043,0,0.997146,31.8411,0.190204,0.00212663,0.000300404,0,0.00214774,1.00471,0,0,0,0,0.953114
359,0.998309,0,79.604,-0,1.67276e-07,0,0,0,0,0,0,0.997423,-0.000364875,0,0.997423,31.8416,0.191108,0.00211949,0.000299522,0,0.00214055,1.00471,0,0,0,0,0.959609
360,0.998322,0,79.605,-0,1.67276e-07,0,0,0,0,0,0,0.997674,-0.000329432,0,0.997674,31.842,0.191951,0.00211349,0.000298789,0,0.00213451,1.00471,0,0,0,0,0.967193
361,0.998335,0,79.606,-0,1.67276e-07,0,0,0,0,0,0,0.9979,-0.000297363,0,0.9979,31.8424,0.192734,0.00210879,0.000298228,0,0.00212977,1.00471,0,0,0,0,0.975997
362,0.998346,0,79.6069,-0,1.67276e-07,0,0,0,0,0,0,0.998105,-0.00026835,0,0.998106,31.8428,0.193461,0.00210556,0.000297865,0,0.00212653,1.00471,0,0,0,0,0.986167
363,0.998357,0,79.6077,-0,1.67276e-07,0,0,0,0,0,0,0.998291,-0.000242103,0,0.998291,31.8431,0.194133,0.00210398,0.000297726,0,0.00212494,1.00471,0,0,0,0,0.997867
364,0.998367,0,79.6085,-0,1.67276e-07,0,0,0,0,0,0,0.998459,-0.00021836,0,0.998459,31.8434,0.194753,0.0021042,0.000297834,0,0.00212518,1.00471,0,0,0,0,1.01127
365,0.998375,0,79.6092,-0,1.67276e-07,0,0,0,0,0,0,0.99861,-0.000196884,0,0.99861,31.8437,0.195322,0.00210638,0.000298212,0,0.00212739,1.00471,0,0,0,0,1.02657
366,0.998383,0,79.6099,-0,1.67276e-07,0,0,0,0,0,0,0.998748,-0.000177458,0,0.998748,31.844,0.195845,0.00211064,0.000298878,0,0.0021317,1.00471,0,0,0,0,1.04397
367,0.99839,0,79.6105,-0,1.67276e-07,0,0,0,0,0,0,0.998872,-0.000159889,0,0.998872,31.8442,0.196327,0.00211713,0.000299853,0,0.00213826,1.00471,0,0,0,0,1.06369
368,0.998397,0,79.6111,-0,1.67276e-07,0,0,0,0,0,0,0.998984,-0.000143999,0,0.998984,31.8444,0.19678,0.00212617,0.000301186,0,0.0021474,1.00471,0,0,0,0,1.08605
369,0.998403,0,79.6116,-0,1.67276e-07,0,0,0,0,0,0,0.999085,-0.000129628,0,0.999085,31.8446,0.197223,0.00213839,0.000302964,0,0.00215975,1.00471,0,0,0,0,1.11146
370,0.998408,0,79.6122,-0,1.67276e-07,0,0,0,0,0,0,0.999177,-0.000116632,0,0.999177,31.8449,0.197668,0.0021547,0.000305317,0,0.00217622,1.00471,0,0,0,0,1.14043
371,0.998414,0,79.6127,-0,1.67276e-07,0,0,0,0,0,0,0.99926,-0.00010488,0,0.99926,31.8451,0.198132,0.00217629,0.000308415,0,0.00219803,1.00471,0,0,0,0,1.17365
372,0.99842,0,79.6134,-0,1.67277e-07,0,0,0,0,0,0,0.999335,-9.42518e-05,0,0.999335,31.8453,0.198633,0.00220474,0.000312483,0,0.00222677,1.00472,0,0,0,0,1.21193
373,0.998426,0,79.6141,-0,1.67277e-07,0,0,0,0,0,0,0.999403,-8.46414e-05,0,0.999403,31.8456,0.199207,0.00224189,0.000317782,0,0.0022643,1.00472,0,0,0,0,1.25628
374,0.998433,0,79.6149,-0,1.67278e-07,0,0,0,0,0,0,0.999464,-7.59513e-05,0,0.999464,31.846,0.199886,0.00228977,0.000324599,0,0.00231266,1.00472,0,0,0,0,1.30784
375,0.998442,0,79.616,-0,1.67278e-07,0,0,0,0,0,0,0.999519,-6.80935e-05,0,0.999519,31.8464,0.200708,0.00235046,0.000333231,0,0.00237396,1.00473,0,0,0,0,1.36791
376,0.998453,0,79.6172,-0,1.67279e-07,0,0,0,0,0,0,0.99957,-6.09884e-05,0,0.99957,31.8469,0.201706,0.00242577,0.000343934,0,0.00245003,1.00473,0,0,0,0,1.43783
