Point ID,Density,Energy,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
4766,1.00175,2.95254,0.797635,0.945586,0.0176164,0,0.94575,5.15571,-5.00775,0,7.18741,1.00244,0.00544429,1.00069,0.943936,0.0175857,0,0.9441
4767,1.00131,2.95181,0.799684,0.947337,0.016708,0,0.947484,5.96701,-1.16806,0,6.08026,1.00141,0.00315021,1.00011,0.946101,0.0166862,0,0.946249
4768,1.00129,2.95135,0.798264,0.945716,0.0221953,0,0.945976,-5.15075,0.431463,0,5.16879,1.0018,0.00401072,1.00051,0.944498,0.0221668,0,0.944758
4769,0.998908,2.94268,0.792407,0.937423,0.0170044,0,0.937577,5.62109,-0.140338,0,5.62284,1.00107,0.0023866,1.00216,0.938448,0.017023,0,0.938602
4770,0.998542,2.94435,0.802125,0.947167,0.0221423,0,0.947425,-3.86323,6.88047,0,7.89084,0.997956,-0.00456248,0.999413,0.94855,0.0221746,0,0.948809
4771,1.0022,2.95372,0.797003,0.945306,0.0199643,0,0.945517,-3.19599,-8.60247,0,9.17697,1.00308,0.00687549,1.00088,0.94323,0.0199204,0,0.94344
4772,0.997658,2.94207,0.803278,0.947649,0.0164166,0,0.947791,3.96201,5.69806,0,6.94013,0.996745,-0.0072655,0.999085,0.949873,0.0164551,0,0.950016
4773,1.0021,2.95344,0.797138,0.945333,0.020729,0,0.945561,-4.72618,-5.63052,0,7.35116,1.00293,0.00654981,1.00083,0.943351,0.0206855,0,0.943578
4774,1.00237,2.95413,0.79675,0.945231,0.0181913,0,0.945406,2.93599,-6.60325,0,7.22654,1.00331,0.00739745,1.00094,0.942998,0.0181483,0,0.943173
4775,1.00123,2.95119,0.798311,0.945722,0.0216664,0,0.94597,-6.14164,-0.684504,0,6.17967,1.00172,0.00384966,1.00049,0.94456,0.0216398,0,0.944808
4776,0.999796,2.9476,0.800572,0.946834,0.0170144,0,0.946986,6.41715,2.50842,0,6.89,0.999648,-0.000785156,0.999852,0.947027,0.0170179,0,0.94718
4777,1.00216,2.9536,0.797051,0.945354,0.0180455,0,0.945526,3.70914,-6.64766,0,7.61242,1.00302,0.00674083,1.00086,0.943317,0.0180067,0,0.943489
4778,1.00244,2.95433,0.796643,0.945182,0.01866,0,0.945366,1.46266,-7.83693,0,7.97225,1.00342,0.00764343,1.00098,0.942877,0.0186145,0,0.943061
4779,1.00149,2.95185,0.79795,0.945597,0.0211903,0,0.945834,-6.32606,-3.19518,0,7.08718,1.00209,0.00465581,1.0006,0.944193,0.0211589,0,0.94443
4780,1.00098,2.95053,0.7985,0.945777,0.0174341,0,0.945937,6.67198,-3.0786,0,7.348,1.00143,0.00318629,1.00044,0.944846,0.0174169,0,0.945007
4781,0.995811,2.9374,0.805998,0.948669,0.0196743,0,0.948873,0.276879,8.39934,0,8.4039,0.99413,-0.0131021,0.998313,0.95266,0.0197571,0,0.952865
4782,0.996703,2.93967,0.804711,0.948139,0.0213927,0,0.94838,-1.67216,8.05384,0,8.2256,0.995386,-0.0102991,0.998679,0.951276,0.0214635,0,0.951518
4783,0.9995,2.9467,0.800474,0.946453,0.0168605,0,0.946603,6.55299,3.28405,0,7.32985,0.999381,-0.00138279,0.99988,0.946927,0.0168689,0,0.947077
4784,1.00068,2.94978,0.799106,0.946026,0.0219427,0,0.946281,-6.04473,1.86188,0,6.32498,1.00094,0.00210852,1.00027,0.945387,0.0219279,0,0.945641
4785,0.999123,2.94583,0.801299,0.946857,0.021925,0,0.947111,-4.89109,6.7967,0,8.37364,0.998771,-0.00274328,0.999648,0.947689,0.0219442,0,0.947943
4786,1.00135,2.9515,0.798167,0.945675,0.0220024,0,0.945931,-5.44978,-0.128856,0,5.4513,1.00188,0.00420622,1.00053,0.944401,0.0219728,0,0.944656
4787,1.00223,2.9538,0.796952,0.945288,0.0196579,0,0.945492,-2.23205,-9.32594,0,9.58932,1.00313,0.00697969,1.00089,0.943184,0.0196141,0,0.943387
4788,0.999745,2.94616,0.795988,0.94197,0.0172847,0,0.942128,6.34824,-0.46766,0,6.36545,1.0009,0.00200101,1.00115,0.94221,0.0172891,0,0.942368
4789,0.997957,2.93955,0.791252,0.935323,0.0166683,0,0.935471,6.14607,0.182247,0,6.14877,1.00044,0.000983293,1.00249,0.937238,0.0167024,0,0.937387
4790,0.998043,2.94309,0.802842,0.947449,0.0218913,0,0.947702,-3.23836,7.69107,0,8.34504,0.997255,-0.00612785,0.99921,0.949307,0.0219342,0,0.94956
4791,1.00141,2.95169,0.798094,0.945755,0.0175754,0,0.945918,6.00063,-4.62337,0,7.57517,1.00197,0.00440784,1.00056,0.944419,0.0175505,0,0.944582
4792,0.999131,2.94588,0.801413,0.947089,0.0168018,0,0.947238,5.84373,4.43971,0,7.33895,0.998745,-0.00280153,0.999614,0.947913,0.0168164,0,0.948062
4793,1.00014,2.94876,0.801029,0.947638,0.0172495,0,0.947795,6.9926,2.0093,0,7.27555,0.999866,-0.000299392,0.999723,0.947502,0.017247,0,0.947659
4794,1.00236,2.95414,0.796775,0.945238,0.0191198,0,0.945431,-0.196182,-9.22008,0,9.22216,1.00331,0.00738931,1.00094,0.943008,0.0190747,0,0.943201
4795,0.999782,2.9475,0.800352,0.946493,0.0217581,0,0.946743,-6.2301,5.5793,0,8.36317,0.999698,-0.000674844,0.999916,0.9467,0.0217628,0,0.94695
4796,0.996199,2.93838,0.805421,0.948477,0.0176573,0,0.948642,2.33741,7.63844,0,7.98807,0.994681,-0.0118729,0.998476,0.952096,0.0177246,0,0.952261
4797,1.00183,2.95272,0.797472,0.945419,0.0210035,0,0.945653,-5.43122,-4.4984,0,7.05222,1.00256,0.00572116,1.00073,0.943695,0.0209652,0,0.943928
4798,1.00181,2.9527,0.797514,0.945517,0.0177748,0,0.945685,4.90666,-5.85553,0,7.63953,1.00254,0.00566963,1.00073,0.943807,0.0177427,0,0.943973
4799,1.00034,2.94893,0.799578,0.946206,0.0218766,0,0.946459,-6.34989,3.10205,0,7.06709,1.00047,0.00105996,1.00013,0.945884,0.0218691,0,0.946137
4800,1.00115,2.951,0.798429,0.945769,0.0218591,0,0.946022,-5.86007,0.0133194,0,5.86009,1.00161,0.00360312,1.00046,0.944679,0.0218339,0,0.944932
4801,1.00189,2.95291,0.797393,0.94541,0.0205818,0,0.945634,-5.0849,-6.65641,0,8.3764,1.00266,0.00592787,1.00076,0.943624,0.0205429,0,0.943848
4802,0.99859,2.94197,0.793228,0.937999,0.0163875,0,0.938142,6.55681,0.577034,0,6.58215,1.00052,0.00115829,1.00193,0.939323,0.0164107,0,0.939466
4803,1.00105,2.9509,0.799143,0.946519,0.0170704,0,0.946673,6.40369,-1.87064,0,6.67132,1.00131,0.00292025,1.00026,0.945527,0.0170525,0,0.945681
4804,1.00231,2.95398,0.796821,0.945249,0.0183519,0,0.945427,2.64371,-7.30091,0,7.76482,1.00324,0.00723022,1.00093,0.943069,0.0183096,0,0.943247
4805,1.00004,2.94817,0.79998,0.946349,0.0218022,0,0.9466,-6.40265,4.3899,0,7.76306,1.00007,0.000145399,1.00002,0.946307,0.0218012,0,0.946558
4806,0.997356,2.94133,0.803803,0.947904,0.016828,0,0.948054,3.69559,6.56472,0,7.53345,0.996295,-0.00827001,0.998936,0.950417,0.0168726,0,0.950567
4807,1.00066,2.9494,0.797946,0.944896,0.0168552,0,0.945046,5.67089,-0.720201,0,5.71644,1.00126,0.0028021,1.0006,0.944275,0.0168441,0,0.944425
4808,1.00101,2.95064,0.798641,0.945854,0.022071,0,0.946111,-5.56715,0.938765,0,5.64574,1.00141,0.00315405,1.0004,0.944897,0.0220487,0,0.945154
4809,1.00123,2.95119,0.798327,0.94574,0.0214168,0,0.945983,-6.62084,-1.45904,0,6.7797,1.00172,0.00383238,1.00049,0.944582,0.0213906,0,0.944824
4810,1.00189,2.95293,0.797435,0.945465,0.0201771,0,0.94568,-4.47248,-8.76583,0,9.84087,1.00265,0.00591325,1.00076,0.943679,0.020139,0,0.943894
4811,0.998401,2.94397,0.802266,0.947292,0.0166498,0,0.947439,4.85961,5.55625,0,7.38158,0.997774,-0.00496815,0.999372,0.948809,0.0166764,0,0.948956
4812,1.00182,2.95271,0.797486,0.945433,0.0208363,0,0.945663,-5.51712,-5.19991,0,7.5814,1.00255,0.00570266,1.00073,0.943714,0.0207984,0,0.943943
4813,1.00157,2.95208,0.797827,0.945557,0.0209195,0,0.945788,-6.29712,-4.74839,0,7.88676,1.00221,0.0049346,1.00063,0.94407,0.0208866,0,0.944301
4814,1.00215,2.95358,0.797056,0.945349,0.0182086,0,0.945525,3.41214,-7.35719,0,8.10993,1.00301,0.00672565,1.00086,0.943319,0.0181694,0,0.943494
4815,0.998741,2.94486,0.801844,0.94707,0.0217564,0,0.94732,-4.37019,7.81004,0,8.9496,0.998236,-0.00393829,0.999494,0.948264,0.0217838,0,0.948514
4816,1.00002,2.94812,0.800014,0.946371,0.0215467,0,0.946616,-7.2262,5.11659,0,8.85424,1.00003,7.61848e-05,1.00001,0.94635,0.0215462,0,0.946595
4817,1.00123,2.95119,0.798312,0.945732,0.021225,0,0.94597,-7.0118,-2.41137,0,7.41485,1.00172,0.00384817,1.00049,0.944571,0.021199,0,0.944809
4818,1.0005,2.94933,0.799362,0.946131,0.0216763,0,0.946379,-6.93794,2.29973,0,7.30916,1.00069,0.00154493,1.0002,0.945662,0.0216656,0,0.94591
4819,1.00224,2.95383,0.796957,0.945316,0.0188889,0,0.945505,0.897247,-9.59866,0,9.6405,1.00313,0.00699573,1.00089,0.943205,0.0188467,0,0.943393
4820,0.999741,2.94744,0.800575,0.946781,0.0172433,0,0.946938,7.2021,2.79216,0,7.7244,0.999593,-0.00090811,0.999852,0.947025,0.0172478,0,0.947182
4821,0.997548,2.94182,0.803531,0.947708,0.0215536,0,0.947953,-2.56517,8.36536,0,8.74982,0.996565,-0.00766676,0.999015,0.950037,0.0216065,0,0.950283
4822,1.00223,2.9538,0.796968,0.945308,0.0193691,0,0.945507,-1.17673,-9.89071,0,9.96046,1.00312,0.00696762,1.00089,0.943207,0.019326,0,0.943405
4823,0.996154,2.93827,0.805476,0.948477,0.0184732,0,0.948657,1.58604,8.68038,0,8.82409,0.994622,-0.0120055,0.998461,0.952139,0.0185445,0,0.952319
4824,1.00149,2.95188,0.797955,0.945681,0.0177374,0,0.945847,5.85109,-5.59649,0,8.09666,1.00209,0.0046762,1.0006,0.944271,0.0177109,0,0.944437
4825,1.00102,2.95066,0.798609,0.945845,0.0214274,0,0.946087,-7.00647,-0.684951,0,7.03987,1.00143,0.0031972,1.00041,0.944878,0.0214055,0,0.945121
4826,0.997088,2.94065,0.804174,0.948029,0.0172608,0,0.948186,3.36575,7.52378,0,8.2423,0.995923,-0.00910034,0.998831,0.950797,0.0173112,0,0.950955
4827,0.998849,2.94512,0.801667,0.947085,0.0169141,0,0.947236,5.73801,5.32584,0,7.82875,0.998392,-0.00359034,0.999542,0.948177,0.0169336,0,0.948328
4828,1.0019,2.95293,0.797423,0.945501,0.017942,0,0.945671,4.57847,-6.66836,0,8.08884,1.00265,0.00592219,1.00075,0.94371,0.017908,0,0.943879
4829,0.996467,2.93907,0.805079,0.948316,0.0205805,0,0.948539,-0.840566,8.85491,0,8.89472,0.995046,-0.0110572,0.998575,0.951679,0.0206534,0,0.951903
4830,1.00197,2.95314,0.797325,0.945431,0.0199049,0,0.94564,-3.52789,-9.79351,0,10.4096,1.00276,0.00616621,1.00079,0.943571,0.0198657,0,0.94378
4831,0.999375,2.94649,0.801021,0.946906,0.0170283,0,0.947059,6.591,4.10398,0,7.76428,0.999101,-0.00200766,0.999725,0.947498,0.017039,0,0.947651
4832,1.00115,2.95101,0.798507,0.945935,0.0176051,0,0.946099,6.82089,-4.05664,0,7.93605,1.00159,0.00354768,1.00044,0.944851,0.0175849,0,0.945014
4833,1.00227,2.9539,0.796888,0.945281,0.0185032,0,0.945463,2.28255,-8.17188,0,8.48468,1.00318,0.00710632,1.00091,0.943138,0.0184613,0,0.943318
4834,0.998547,2.94208,0.794062,0.938828,0.0167199,0,0.938977,7.32328,0.738595,0,7.36043,1.00024,0.00053719,1.0017,0.940194,0.0167442,0,0.940343
4835,0.999635,2.94662,0.798765,0.944785,0.0170292,0,0.944939,7.57509,1.42192,0,7.70739,1,-9.95583e-07,1.00036,0.945131,0.0170354,0,0.945284
4836,0.999537,2.94689,0.800716,0.946644,0.0216993,0,0.946892,-5.9587,6.62473,0,8.91028,0.99935,-0.00144999,0.999813,0.947082,0.0217093,0,0.947331
4837,1.00155,2.95201,0.797898,0.945601,0.0210255,0,0.945835,-6.31997,-4.17181,0,7.57271,1.00216,0.00482262,1.00061,0.944142,0.020993,0,0.944375
4838,1.00025,2.94869,0.799699,0.946253,0.0215885,0,0.9465,-7.22037,3.7114,0,8.11838,1.00035,0.000780716,1.0001,0.946018,0.0215831,0,0.946264
4839,0.998346,2.94102,0.792377,0.936864,0.0170021,0,0.937019,6.85371,0.045982,0,6.85386,1.00051,0.00114802,1.00217,0.938416,0.0170303,0,0.938571
4840,1.0007,2.94997,0.799493,0.946559,0.0170645,0,0.946713,6.72279,-1.15,0,6.82044,1.00086,0.00192401,1.00016,0.945894,0.0170525,0,0.946048
4841,1.00084,2.95026,0.799078,0.946246,0.0174646,0,0.946407,7.24664,-2.31719,0,7.60809,1.00112,0.00249453,1.00028,0.945452,0.01745,0,0.945613
4842,1.00226,2.95389,0.796919,0.945304,0.0186666,0,0.945489,1.64693,-8.88894,0,9.04022,1.00317,0.00707405,1.0009,0.943168,0.0186244,0,0.943352
4843,0.99805,2.94309,0.802781,0.947495,0.0168535,0,0.947645,4.55244,6.37642,0,7.83476,0.997278,-0.00607515,0.999226,0.949346,0.0168864,0,0.949496
4844,1.0009,2.95035,0.798787,0.945907,0.0217633,0,0.946157,-6.34367,0.67547,0,6.37953,1.00126,0.0028077,1.00036,0.945057,0.0217438,0,0.945307
4845,1.00174,2.95253,0.797642,0.94553,0.0203994,0,0.94575,-5.40563,-7.86757,0,9.54565,1.00243,0.00542915,1.00069,0.94389,0.020364,0,0.94411
4846,1.00178,2.95262,0.797576,0.945492,0.0207052,0,0.945718,-5.53244,-6.16975,0,8.28696,1.00249,0.00555613,1.00071,0.943812,0.0206684,0,0.944039
4847,1.00217,2.95366,0.797068,0.945362,0.0191055,0,0.945555,-0.036717,-10.4457,0,10.4457,1.00303,0.006771,1.00087,0.94332,0.0190643,0,0.943512
4848,1.00159,2.95216,0.79786,0.945621,0.0202844,0,0.945839,-5.71128,-9.11892,0,10.7598,1.00222,0.00496315,1.00064,0.944123,0.0202522,0,0.94434
4849,0.996442,2.93901,0.805098,0.948336,0.0194765,0,0.948536,0.408794,9.52542,0,9.53418,0.995017,-0.0111217,0.99857,0.951722,0.019546,0,0.951923
4850,1.00155,2.95203,0.797897,0.94561,0.02076,0,0.945837,-6.38715,-5.70684,0,8.56526,1.00217,0.00483353,1.00062,0.944148,0.0207279,0,0.944376
4851,0.998567,2.94231,0.794668,0.939479,0.0169609,0,0.939632,8.18815,0.807947,0,8.22792,1.00009,0.000199461,1.00152,0.940827,0.0169853,0,0.94098
4852,0.996846,2.94003,0.804488,0.948118,0.017764,0,0.948284,2.83774,8.59748,0,9.05369,0.995592,-0.0098383,0.998743,0.951118,0.0178202,0,0.951285
4853,1.00069,2.9498,0.799084,0.946018,0.0216739,0,0.946267,-6.82133,1.4076,0,6.96505,1.00096,0.0021436,1.00027,0.94537,0.0216591,0,0.945618
4854,0.999518,2.94678,0.800559,0.946553,0.0171688,0,0.946709,7.36208,3.66447,0,8.22366,0.999374,-0.00139704,0.999856,0.94701,0.0171771,0,0.947166
4855,1.00202,2.95328,0.797272,0.945428,0.0196133,0,0.945631,-2.36329,-10.6149,0,10.8748,1.00283,0.00631443,1.00081,0.943523,0.0195738,0,0.943726
4856,1.0008,2.95005,0.798714,0.945825,0.017662,0,0.94599,7.56654,-3.31039,0,8.259,1.00118,0.00264431,1.00038,0.945066,0.0176479,0,0.945231
4857,1.00103,2.95069,0.798602,0.94585,0.0212558,0,0.946089,-7.54406,-1.52739,0,7.69713,1.00145,0.00322549,1.00041,0.944874,0.0212339,0,0.945113
4858,1.0001,2.9486,0.80097,0.947527,0.0175181,0,0.947689,7.84897,2.23282,0,8.16038,0.999836,-0.000365952,0.999739,0.947435,0.0175164,0,0.947597
4859,0.999255,2.94617,0.801111,0.946793,0.0216004,0,0.947039,-5.54666,7.72138,0,9.50711,0.998957,-0.00232728,0.999702,0.947499,0.0216165,0,0.947745
4860,1.0016,2.95217,0.797833,0.945651,0.0178861,0,0.94582,5.57088,-6.56619,0,8.61101,1.00224,0.0049976,1.00064,0.94414,0.0178575,0,0.944309
4861,1.00169,2.95244,0.797724,0.945584,0.0200888,0,0.945797,-4.85224,-10.0628,0,11.1716,1.00237,0.00529406,1.00068,0.943987,0.0200549,0,0.9442
4862,0.997177,2.94088,0.804046,0.947904,0.0210518,0,0.948137,-1.86591,9.14115,0,9.32964,0.996049,-0.00881961,0.998869,0.950587,0.0211114,0,0.950822
4863,0.99917,2.94596,0.801287,0.946987,0.0171398,0,0.947143,6.57125,4.99261,0,8.25273,0.99882,-0.002634,0.99965,0.947774,0.0171541,0,0.94793
4864,1.00121,2.95117,0.798404,0.945882,0.0177191,0,0.946048,6.82,-5.13089,0,8.53454,1.00168,0.00375113,1.00047,0.944742,0.0176977,0,0.944907
4865,0.999837,2.94765,0.800295,0.946491,0.0214927,0,0.946735,-7.09603,6.29606,0,9.48652,0.999769,-0.000515401,0.999933,0.946645,0.0214963,0,0.946889
4866,1.00193,2.95301,0.797356,0.945458,0.0181038,0,0.945632,4.23897,-7.42617,0,8.55084,1.00271,0.00604012,1.00077,0.943637,0.0180689,0,0.94381
4867,1.00039,2.94905,0.799503,0.946184,0.0214332,0,0.946427,-7.94012,2.83332,0,8.43049,1.00055,0.00121674,1.00016,0.945816,0.0214248,0,0.946059
4868,1.0002,2.94858,0.799761,0.946282,0.0213715,0,0.946523,-8.18917,4.40998,0,9.3011,1.00029,0.00064157,1.00008,0.946088,0.0213671,0,0.94633
4869,0.998393,2.94145,0.793419,0.937994,0.017416,0,0.938156,7.69306,-0.0175934,0,7.69308,1.00027,0.000596714,1.00188,0.939505,0.0174441,0,0.939667
4870,1.00208,2.95344,0.797185,0.945415,0.0186859,0,0.9456,2.00353,-10.0164,0,10.2148,1.00292,0.0065089,1.00083,0.94345,0.0186471,0,0.943634
4871,1.00211,2.95349,0.797105,0.945361,0.0183882,0,0.94554,2.96324,-8.21223,0,8.73049,1.00296,0.00661246,1.00085,0.943368,0.0183495,0,0.943547
4872,1.00098,2.95054,0.79865,0.94584,0.0215987,0,0.946087,-6.61853,-0.0179535,0,6.61856,1.00138,0.00307028,1.0004,0.944917,0.0215776,0,0.945163
4873,0.998309,2.94376,0.802454,0.947305,0.0215253,0,0.94755,-3.64845,8.72693,0,9.45888,0.997631,-0.00528729,0.999321,0.94891,0.0215618,0,0.949154
4874,0.998558,2.94437,0.802037,0.947196,0.0170314,0,0.947349,5.49302,6.24549,0,8.31742,0.997997,-0.0044714,0.999438,0.948563,0.017056,0,0.948717
4875,1.00208,2.95343,0.797159,0.94539,0.0185377,0,0.945572,2.70064,-9.18273,0,9.57163,1.00292,0.0065216,1.00084,0.943424,0.0184991,0,0.943605
4876,0.999794,2.94654,0.796823,0.942889,0.0174777,0,0.943051,7.10238,-0.583764,0,7.12633,1.00071,0.00158367,1.00092,0.943083,0.0174813,0,0.943245
4877,1.00127,2.9513,0.79827,0.94573,0.0210364,0,0.945964,-7.22796,-3.52016,0,8.03958,1.00178,0.00396644,1.00051,0.944532,0.0210097,0,0.944765
4878,1.00075,2.95017,0.799706,0.946821,0.017283,0,0.946979,7.20213,-1.79322,0,7.42202,1.00085,0.00188967,1.0001,0.946114,0.0172701,0,0.946272
4879,0.997835,2.94256,0.803154,0.947675,0.0171682,0,0.94783,4.3254,7.31094,0,8.49464,0.996958,-0.00679009,0.999121,0.949731,0.0172055,0,0.949887
4880,1.00143,2.95176,0.798071,0.945695,0.0204365,0,0.945916,-6.64709,-8.22734,0,10.577,1.00201,0.00448278,1.00057,0.944341,0.0204073,0,0.944561
4881,0.999767,2.9471,0.799109,0.945266,0.017285,0,0.945424,8.48992,1.63353,0,8.64565,1.00003,7.52424e-05,1.00027,0.945487,0.017289,0,0.945645
4882,0.997607,2.94197,0.803441,0.947752,0.0174947,0,0.947914,4.00427,8.40578,0,9.31082,0.99665,-0.00747807,0.999041,0.950026,0.0175367,0,0.950188
4883,1.0013,2.95141,0.798249,0.945808,0.0178746,0,0.945977,6.65493,-6.2551,0,9.13315,1.00182,0.00406781,1.00052,0.944577,0.0178514,0,0.944746
4884,1.00203,2.95332,0.797275,0.945448,0.0193368,0,0.945646,-1.13569,-11.2426,0,11.2998,1.00284,0.00634424,1.00081,0.943534,0.0192976,0,0.943731
4885,1.00005,2.94819,0.799986,0.946374,0.0213215,0,0.946614,-8.26154,5.71192,0,10.0439,1.00007,0.000158681,1.00002,0.946326,0.0213204,0,0.946566
4886,0.996826,2.93997,0.804507,0.948104,0.0185325,0,0.948285,1.94391,9.80377,0,9.99463,0.995568,-0.00989332,0.998738,0.951124,0.0185916,0,0.951305
4887,1.00177,2.95267,0.797639,0.945578,0.0198325,0,0.945786,-3.79614,-11.1674,0,11.795,1.00248,0.00553803,1.00071,0.943906,0.0197975,0,0.944114
4888,0.9979,2.94272,0.803035,0.947531,0.0212145,0,0.947768,-2.88087,9.48681,0,9.91458,0.997059,-0.00656569,0.999157,0.949525,0.0212591,0,0.949763
4889,0.998567,2.94223,0.794395,0.939178,0.0177253,0,0.939345,8.65615,-0.0339461,0,8.65621,1.00017,0.000372097,1.0016,0.940525,0.0177507,0,0.940693
4890,1.00058,2.94955,0.799233,0.946084,0.0214469,0,0.946327,-7.768,1.7757,0,7.96837,1.00082,0.00182268,1.00023,0.945532,0.0214344,0,0.945775
4891,1.00072,2.94998,0.799293,0.946359,0.0175909,0,0.946522,8.20191,-2.55763,0,8.59143,1.00094,0.00209755,1.00022,0.945675,0.0175782,0,0.945839
4892,1.00085,2.95023,0.798841,0.94593,0.021252,0,0.946169,-7.98063,-0.656058,0,8.00755,1.0012,0.00266799,1.00034,0.945126,0.021234,0,0.945364
4893,0.999722,2.94738,0.80056,0.946743,0.0174723,0,0.946904,8.09414,3.11189,0,8.67174,0.999578,-0.000941268,0.999856,0.947006,0.0174771,0,0.947167
4894,1.00092,2.9504,0.798744,0.945964,0.0177616,0,0.946131,7.75495,-4.44574,0,8.9389,1.00129,0.00288539,1.00037,0.945097,0.0177453,0,0.945263
4895,0.999407,2.94657,0.800979,0.946886,0.0173305,0,0.947044,7.41783,4.59676,0,8.72665,0.999145,-0.00190917,0.999737,0.947447,0.0173408,0,0.947606
4896,1.00021,2.94807,0.797927,0.944435,0.0177058,0,0.944601,7.92853,-0.854466,0,7.97444,1.00081,0.00180973,1.0006,0.944239,0.0177021,0,0.944405
4897,0.996975,2.94037,0.804343,0.948039,0.0202871,0,0.948256,-0.892782,10.0619,0,10.1015,0.995764,-0.00945534,0.998785,0.950915,0.0203486,0,0.951133
4898,1.0019,2.95298,0.797434,0.945509,0.0185374,0,0.945691,3.20607,-10.3137,0,10.8005,1.00266,0.00594842,1.00076,0.943715,0.0185022,0,0.943896
4899,1.00155,2.95204,0.797903,0.945621,0.0206017,0,0.945846,-6.42118,-6.79018,0,9.34548,1.00217,0.00483781,1.00062,0.944159,0.0205698,0,0.944383
4900,0.998928,2.94534,0.801577,0.946976,0.0214412,0,0.947219,-4.93783,8.8696,0,10.1515,0.998499,-0.00335119,0.99957,0.947992,0.0214642,0,0.948235
4901,1.00133,2.95147,0.798196,0.945717,0.020848,0,0.945946,-7.26832,-5.14062,0,8.90249,1.00186,0.00415545,1.00053,0.94446,0.0208203,0,0.944689
4902,1.00168,2.95237,0.797718,0.945601,0.0180354,0,0.945773,5.20546,-7.4736,0,9.10777,1.00235,0.00524712,1.00067,0.944018,0.0180052,0,0.944189
4903,0.998346,2.94386,0.802412,0.947384,0.017208,0,0.94754,5.22229,7.11778,0,8.82808,0.997679,-0.00518054,0.999332,0.948953,0.0172365,0,0.94911
4904,0.998937,2.94534,0.801506,0.946995,0.0172292,0,0.947151,6.46878,5.9881,0,8.81491,0.998526,-0.00329022,0.999588,0.948002,0.0172476,0,0.948159
4905,1.00103,2.9507,0.798591,0.945844,0.0210751,0,0.946079,-8.00319,-2.60717,0,8.41715,1.00145,0.00323629,1.00042,0.944867,0.0210533,0,0.945102
4906,0.999627,2.94712,0.800586,0.9466,0.0214257,0,0.946842,-6.77838,7.50726,0,10.1146,0.999478,-0.00116475,0.999851,0.946953,0.0214337,0,0.947195
4907,1.00142,2.95174,0.798122,0.94574,0.020194,0,0.945955,-6.21312,-10.4385,0,12.1476,1.00198,0.00442812,1.00057,0.944403,0.0201655,0,0.944618
4908,1.00033,2.94889,0.799595,0.946225,0.0212299,0,0.946463,-9.06029,3.46438,0,9.70004,1.00046,0.00101778,1.00013,0.945917,0.0212229,0,0.946155
4909,1.00205,2.95337,0.797233,0.945432,0.0188909,0,0.945621,1.12295,-10.8683,0,10.9262,1.00287,0.00641361,1.00082,0.943498,0.0188523,0,0.943687
4910,1.00197,2.95312,0.797306,0.945443,0.0182256,0,0.945618,3.88093,-8.26557,0,9.13133,1.00276,0.00616737,1.00079,0.943583,0.0181898,0,0.943758
4911,1.00085,2.95022,0.798845,0.945928,0.0214117,0,0.946171,-7.48464,0.0394794,0,7.48475,1.00119,0.00265889,1.00034,0.945126,0.0213936,0,0.945368
4912,1.00087,2.95059,0.799963,0.947207,0.0171222,0,0.947362,7.51272,-1.2692,0,7.61918,1.00089,0.00199271,1.00003,0.946387,0.0171074,0,0.946541
4913,1.00078,2.95005,0.798954,0.945978,0.0215222,0,0.946222,-7.19614,0.615886,0,7.22245,1.00109,0.00244271,1.00031,0.945238,0.0215053,0,0.945482
4914,0.996999,2.94044,0.804322,0.948059,0.0193972,0,0.948258,0.582057,10.8003,0,10.816,0.995795,-0.00938724,0.998791,0.950913,0.0194555,0,0.951112
4915,0.997402,2.94144,0.803681,0.947801,0.0179236,0,0.94797,3.41844,9.67807,0,10.2641,0.996378,-0.00808514,0.998973,0.950269,0.0179703,0,0.950439
4916,1.00071,2.94988,0.799062,0.946031,0.0212908,0,0.94627,-8.27242,0.454244,0,8.28488,1.00099,0.00221842,1.00028,0.945357,0.0212756,0,0.945596
4917,1.00198,2.95322,0.797359,0.9455,0.0190911,0,0.945693,0.132053,-11.8281,0,11.8288,1.00278,0.00619639,1.00079,0.943629,0.0190533,0,0.943822
4918,1.00004,2.94776,0.798548,0.944927,0.0179899,0,0.945098,8.94602,-1.02387,0,9.00442,1.00047,0.00105178,1.00043,0.944885,0.0179891,0,0.945056
4919,1.00182,2.95282,0.797583,0.945576,0.019558,0,0.945779,-2.47131,-12.0782,0,12.3284,1.00256,0.00570388,1.00073,0.943855,0.0195224,0,0.944057
4920,0.998656,2.94273,0.795238,0.940157,0.0171736,0,0.940314,9.1944,0.868475,0,9.23532,1.00002,4.01688e-05,1.00136,0.941422,0.0171967,0,0.941579
4921,1.00005,2.94845,0.800962,0.947465,0.017787,0,0.947632,8.80712,2.50871,0,9.15746,0.999788,-0.000472475,0.999742,0.947421,0.0177862,0,0.947588
4922,0.999536,2.94684,0.800586,0.946595,0.0174395,0,0.946755,8.28409,4.09368,0,9.24037,0.999385,-0.00137282,0.999849,0.947034,0.0174475,0,0.947194
