"Time_Iter",    "Cur_Time"    ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,    "Avg_Press"   ,       "CD"       ,       "CL"       ,     "probe1"     
       1921,             19.21,      -9.702851723,      -10.59019386,      -10.68534072,                 0,       1.332270731,     -0.3839535449,       0.101524094
       1922,             19.22,      -9.706368694,      -10.59257968,      -10.66668708,                 0,       1.336393625,      -0.397902029,      0.1002197507
       1923,             19.23,      -9.707054918,      -10.58877666,      -10.64045277,                 0,       1.340111569,     -0.4049618032,     0.09861382004
       1924,             19.24,      -9.705338815,      -10.57959359,      -10.61169452,                 0,       1.343165823,     -0.4050757357,     0.09680334377
       1925,             19.25,      -9.701484137,      -10.56616241,      -10.58420324,                 0,       1.345363686,     -0.3983120935,     0.09491165643
       1926,             19.26,       -9.69572128,        -10.549956,       -10.5600681,                 0,       1.346582857,     -0.3848482971,     0.09308115758
       1927,             19.27,      -9.688362533,      -10.53281638,        -10.540281,                 0,       1.346762486,     -0.3649555468,     0.09146111519
       1928,             19.28,      -9.679509763,      -10.51649481,      -10.52551856,                 0,       1.345900011,     -0.3389936048,     0.09019122981
       1929,             19.29,      -9.669178509,      -10.50237688,      -10.51610684,                 0,       1.344051122,     -0.3074125956,     0.08938342321
       1930,              19.3,      -9.657874688,       -10.4909139,      -10.51175692,                 0,       1.341333232,     -0.2707405844,     0.08910583802
       1931,             19.31,      -9.646359242,      -10.48172631,      -10.51150866,                 0,       1.337925068,     -0.2295695666,     0.08937334926
       1932,             19.32,      -9.635113952,      -10.47539414,      -10.51486318,                 0,       1.334052777,     -0.1845482168,      0.0901478818
       1933,             19.33,      -9.624291037,      -10.47193128,      -10.52151705,                 0,       1.329973144,      -0.136382191,     0.09134753604
       1934,             19.34,      -9.614485276,      -10.47077441,      -10.53102841,                 0,       1.325959712,     -0.0858288942,      0.0928615754
       1935,             19.35,      -9.606410451,      -10.47145488,      -10.54274843,                 0,       1.322283023,    -0.03370003822,      0.0945666111
       1936,             19.36,      -9.600637423,      -10.47425947,      -10.55627135,                 0,       1.319193243,     0.01915315548,     0.09634008282
       1937,             19.37,      -9.597755369,      -10.47951783,      -10.57144417,                 0,       1.316902615,     0.07185415863,     0.09806920402
       1938,             19.38,        -9.6058597,      -10.49341714,      -10.59122964,                 0,       1.315674207,      0.1236312595,     0.09965542397
       1939,             19.39,      -9.619189461,       -10.5108849,      -10.61454763,                 0,       1.315517119,      0.1732931994,      0.1010152725
       1940,              19.4,      -9.637056209,       -10.5311531,      -10.64110889,                 0,        1.31644206,      0.2200605164,      0.1020801285
       1941,             19.41,      -9.657460722,      -10.55008182,      -10.66985688,                 0,       1.318356075,      0.2630966265,      0.1027953163
       1942,             19.42,      -9.674858221,      -10.56839428,      -10.68172724,                 0,       1.321141012,      0.3016029921,      0.1031200534
       1943,             19.43,      -9.691119369,      -10.58836668,      -10.67535825,                 0,         1.3246077,      0.3348967985,      0.1030286544
       1944,             19.44,      -9.700894966,      -10.59542194,      -10.66866893,                 0,        1.32844324,      0.3622188247,      0.1025132749
       1945,             19.45,      -9.704163464,      -10.59442894,      -10.65803236,                 0,       1.332426129,      0.3831476061,      0.1015876154
       1946,             19.46,      -9.700303234,      -10.58382088,      -10.64182069,                 0,       1.336270049,       0.397329911,      0.1002906536
       1947,             19.47,      -9.691168901,      -10.56579792,      -10.62117504,                 0,       1.339713228,      0.4045999266,     0.09868955148
       1948,             19.48,      -9.679551119,      -10.54411117,      -10.59872958,                 0,       1.342539474,      0.4049302753,      0.0968804481
       1949,             19.49,       -9.66875355,      -10.52314691,      -10.57764432,                 0,       1.344583932,      0.3983981036,     0.09498587251
       1950,              19.5,      -9.661303711,      -10.50613278,      -10.56005775,                 0,       1.345722683,      0.3851706393,     0.09314768304
       1951,             19.51,       -9.65804503,      -10.49405677,      -10.54663711,                 0,       1.345869224,      0.3655029092,     0.09151504685
       1952,             19.52,      -9.658272618,       -10.4862164,      -10.53721996,                 0,        1.34499163,      0.3397398805,     0.09022815074
       1953,             19.53,      -9.660188691,      -10.48121056,      -10.53135367,                 0,       1.343127264,      0.3083126766,     0.08940003575
       1954,             19.54,      -9.661658672,      -10.47754094,      -10.52824889,                 0,       1.340390056,      0.2717396069,     0.08910047443
       1955,             19.55,      -9.661130931,      -10.47449133,      -10.52693678,                 0,       1.336965407,      0.2306146117,     0.08934621034
       1956,             19.56,      -9.658330064,      -10.47141813,      -10.52727081,                 0,        1.33309124,      0.1855935788,     0.09010093848
       1957,             19.57,      -9.654210459,      -10.46943675,      -10.53063075,                 0,       1.329029879,      0.1374040559,     0.09128414529
       1958,             19.58,      -9.649628088,      -10.46868086,      -10.53748479,                 0,         1.3250497,     0.08682794005,     0.09278593567
       1959,             19.59,       -9.64452361,      -10.46875622,      -10.54646519,                 0,       1.321407889,     0.03468585317,     0.09448322604
       1960,              19.6,      -9.639269926,      -10.47012332,      -10.55678909,                 0,       1.318339256,    -0.01819346409,     0.09625334298
       1961,             19.61,      -9.635901439,      -10.47352456,      -10.57044828,                 0,       1.316047183,     -0.0709617565,     0.09798311415
       1962,             19.62,      -9.643030016,      -10.48416684,      -10.58935613,                 0,       1.314796002,     -0.1227956734,     0.09957348472
       1963,             19.63,      -9.652339594,      -10.49952042,      -10.60833322,                 0,       1.314599241,     -0.1725304753,      0.1009404439
       1964,             19.64,      -9.658018788,      -10.51642635,      -10.62642377,                 0,       1.315455523,     -0.2194054285,      0.1020148236
       1965,             19.65,      -9.664444934,      -10.53314567,      -10.64778405,                 0,       1.317337999,     -0.2625870911,      0.1027414179
       1966,             19.66,      -9.672877448,      -10.54802895,      -10.66799364,                 0,       1.320148279,     -0.3012249273,      0.1030788876
       1967,             19.67,      -9.685713549,       -10.5669789,      -10.68561987,                 0,       1.323747054,     -0.3345603098,      0.1030009678
       1968,             19.68,       -9.69550048,      -10.58069417,       -10.6920942,                 0,       1.327800097,     -0.3619552235,      0.1024992172
       1969,             19.69,      -9.702556011,      -10.58986453,      -10.68606483,                 0,       1.332032472,     -0.3829704718,      0.1015866503
       1970,              19.7,      -9.706252954,      -10.59261535,      -10.66798342,                 0,       1.336169806,     -0.3973006372,      0.1003015016
       1971,             19.71,      -9.707084058,      -10.58914061,      -10.64203531,                 0,       1.339917859,      -0.404749197,     0.09871017821
       1972,             19.72,      -9.705493267,      -10.58023194,      -10.61330035,                 0,       1.343014945,     -0.4052517556,     0.09690813011
       1973,             19.73,      -9.701755537,      -10.56700511,      -10.58566912,                 0,       1.345264496,      -0.398869873,     0.09501736298
       1974,             19.74,      -9.696089208,       -10.5509063,      -10.56131337,                 0,       1.346540573,     -0.3857753982,      0.0931794845
       1975,             19.75,      -9.688816882,      -10.53377392,      -10.54126355,                 0,       1.346779084,     -0.3662343274,     0.09154377957
       1976,             19.76,      -9.680048988,      -10.51736391,      -10.52620541,                 0,       1.345974127,     -0.3406015912,     0.09025096611
       1977,             19.77,      -9.669790122,      -10.50309846,      -10.51649358,                 0,       1.344178071,     -0.3093222815,     0.08941498774
       1978,             19.78,      -9.658523577,       -10.4914944,      -10.51188326,                 0,        1.34150478,     -0.2729204856,     0.08910676774
       1979,             19.79,      -9.646997614,      -10.48216592,      -10.51142305,                 0,       1.338129613,     -0.2319853124,     0.08934426037
       1980,              19.8,      -9.635740251,      -10.47567396,      -10.51458796,                 0,       1.334276811,      -0.187161482,     0.09009218852
       1981,             19.81,       -9.62488185,      -10.47206007,       -10.5210657,                 0,       1.330201512,     -0.1391524228,     0.09127074534
       1982,             19.82,      -9.614996268,       -10.4707896,      -10.53043058,                 0,       1.326177111,     -0.0887120479,      0.0927703732
       1983,             19.83,      -9.606806529,       -10.4713651,      -10.54204203,                 0,       1.322474736,    -0.03664930953,     0.09446799902
       1984,             19.84,      -9.600889161,      -10.47403672,      -10.55547079,                 0,       1.319346041,     0.01618615758,      0.0962407345
       1985,             19.85,      -9.597826663,      -10.47915828,      -10.57054919,                 0,       1.317005898,     0.06891899232,     0.09797509057
       1986,             19.86,      -9.605276633,      -10.49258819,      -10.59002757,                 0,       1.315715447,      0.1207724245,     0.09957166709
       1987,             19.87,      -9.618324622,      -10.50982542,      -10.61314606,                 0,       1.315496522,      0.1705764405,      0.1009461532
       1988,             19.88,      -9.635929465,       -10.5299643,      -10.63951962,                 0,         1.3163615,      0.2175292278,      0.1020291209
       1989,             19.89,      -9.656378601,      -10.54919726,      -10.66836676,                 0,       1.318224282,      0.2607976923,      0.1027651254
       1990,              19.9,      -9.673725151,      -10.56687777,      -10.68176893,                 0,       1.320960462,      0.2995733789,      0.1031125836
       1991,             19.91,      -9.690408115,      -10.58773773,      -10.67574291,                 0,       1.324400207,      0.3331840843,      0.1030449078
       1992,             19.92,      -9.700497369,      -10.59519545,      -10.66910339,                 0,       1.328220506,      0.3608518093,      0.1025531569
       1993,             19.93,      -9.704191462,      -10.59476404,      -10.65878271,                 0,       1.332203027,       0.382149873,      0.1016497231
       1994,             19.94,      -9.700692945,      -10.58465306,      -10.64286876,                 0,       1.336062299,      0.3967163489,      0.1003720761
       1995,             19.95,      -9.691781323,      -10.56694931,      -10.62241144,                 0,       1.339534196,      0.4043755753,     0.09878575152
       1996,             19.96,      -9.680210215,      -10.54534466,      -10.59997888,                 0,        1.34239961,      0.4050937949,     0.09698529482
       1997,             19.97,        -9.6692842,      -10.52423416,      -10.57874555,                 0,       1.344491304,      0.3989427434,     0.09509189637
       1998,             19.98,      -9.661603223,      -10.50694945,      -10.56093185,                 0,       1.345683419,      0.3860848601,     0.09324660294
       1999,             19.99,       -9.65811663,      -10.49460501,      -10.54727915,                 0,       1.345887102,      0.3667699744,     0.09159856957
       2000,                20,      -9.658191123,      -10.48656206,      -10.53764872,                 0,        1.34506665,      0.3413381931,     0.09028896517
       2001,             20.01,      -9.660071739,      -10.48143729,      -10.53159991,                 0,       1.343255377,      0.3102157054,     0.08943281899
       2002,             20.02,      -9.661624207,      -10.47773163,      -10.52837294,                 0,       1.340562815,      0.2739159608,     0.08910266036
       2003,             20.03,      -9.661224531,      -10.47467753,      -10.52698004,                 0,       1.337170752,      0.2330296255,     0.08931831248
       2004,             20.04,      -9.658530017,      -10.47156596,      -10.52718477,                 0,       1.333314966,      0.1882082823,     0.09004628059
       2005,             20.05,       -9.65445602,      -10.46951126,      -10.53034513,                 0,       1.329256896,      0.1401764283,     0.09120817103
       2006,             20.06,      -9.649894245,      -10.46869978,      -10.53702652,                 0,       1.325265214,     0.08971274518,     0.09269529981
       2007,             20.07,      -9.644831099,      -10.46872967,       -10.5459349,                 0,       1.321598061,     0.03763653342,     0.09438492666
       2008,             20.08,      -9.639541736,      -10.47000192,      -10.55615112,                 0,       1.318491561,    -0.01522332153,     0.09615406969
       2009,             20.09,         -9.636008,      -10.47328044,      -10.56956028,                 0,       1.316151316,    -0.06802136396,     0.09788886537
       2010,              20.1,      -9.642459779,      -10.48347803,      -10.58822498,                 0,       1.314838675,      -0.119932725,     0.09948941246
       2011,             20.11,      -9.651932838,      -10.49854779,      -10.60733585,                 0,       1.314581496,     -0.1698098153,      0.1008708605
       2012,             20.12,      -9.657670371,      -10.51543925,      -10.62528201,                 0,       1.315378636,     -0.2168663889,      0.1019632345
       2013,             20.13,      -9.664097615,      -10.53222755,      -10.64656209,                 0,        1.31720693,     -0.2602792789,      0.1027105573
       2014,             20.14,       -9.67211087,       -10.5468785,      -10.66680633,                 0,       1.319963912,     -0.2991905561,      0.1030706939
       2015,             20.15,      -9.685082343,      -10.56604951,      -10.68489053,                 0,       1.323529156,     -0.3328435088,      0.1030164743
       2016,             20.16,      -9.694999701,      -10.57999612,      -10.69203639,                 0,        1.32756459,     -0.3605843864,      0.1025383655
       2017,             20.17,      -9.702246494,      -10.58951065,      -10.68674913,                 0,       1.331793989,     -0.3819660364,      0.1016480772
       2018,             20.18,      -9.706127323,      -10.59262917,       -10.6692554,                 0,        1.33594488,     -0.3966774679,      0.1003823386
       2019,             20.19,      -9.707106466,       -10.5894869,      -10.64361106,                 0,       1.339722244,     -0.4045148188,     0.09880592836
       2020,              20.2,      -9.705644411,      -10.58085881,      -10.61491258,                 0,       1.342861621,     -0.4054063635,     0.09701269674
       2021,             20.21,      -9.702024494,      -10.56784078,       -10.5871473,                 0,       1.345162451,     -0.3994069225,     0.09512329832
       2022,             20.22,      -9.696454928,      -10.55185527,      -10.56257397,                 0,       1.346495182,     -0.3866827191,     0.09327851101
       2023,             20.23,       -9.68926914,      -10.53473439,      -10.54226313,                 0,       1.346792603,     -0.3674945931,     0.09162758508
       2024,             20.24,      -9.680583937,      -10.51823958,      -10.52690893,                 0,       1.346045399,     -0.3421925874,     0.09031219788
       2025,             20.25,      -9.670398647,      -10.50382878,      -10.51689732,                 0,       1.344302494,     -0.3112167082,     0.08944826313
       2026,             20.26,      -9.659170612,      -10.49208166,      -10.51202264,                 0,       1.341674335,     -0.2750871427,     0.08910945457
       2027,             20.27,       -9.64763567,      -10.48261284,      -10.51134766,                 0,        1.33833292,     -0.2343899205,     0.08931680422
       2028,             20.28,      -9.636366692,      -10.47596226,      -10.51432269,                 0,       1.334500444,     -0.1897658769,      0.0900378631
       2029,             20.29,      -9.625474538,      -10.47219463,      -10.52062201,                 0,       1.330430415,     -0.1419161767,     0.09119496584
       2030,              20.3,      -9.615511987,      -10.47081033,       -10.5298411,                 0,       1.326395843,    -0.09159127402,     0.09267978641
       2031,             20.31,       -9.60720973,      -10.47128126,      -10.54134128,                 0,       1.322668587,    -0.03959736865,     0.09436961099
       2032,             20.32,      -9.601149223,      -10.47382112,      -10.55467318,                 0,       1.319501633,     0.01321761019,       0.096141252
       2033,             20.33,      -9.597908154,      -10.47880527,       -10.5696572,                 0,        1.31711248,     0.06597955514,     0.09788053184
       2034,             20.34,      -9.604697361,      -10.49175967,      -10.58882897,                 0,       1.315760074,      0.1179062642,     0.09948720397
       2035,             20.35,      -9.617460422,       -10.5087642,      -10.61175031,                 0,       1.315479309,      0.1678498502,      0.1008761147
       2036,             20.36,      -9.634839249,      -10.52878251,      -10.63795144,                 0,       1.316284495,      0.2149859558,      0.1019770263
       2037,             20.37,      -9.655274976,      -10.54828901,      -10.66683391,                 0,       1.318095328,      0.2584833048,      0.1027337232
       2038,             20.38,      -9.672588998,      -10.56535051,      -10.68173843,                 0,       1.320782195,      0.2975266974,       0.103103826
       2039,             20.39,      -9.689680727,      -10.58706965,      -10.67614268,                 0,        1.32419413,      0.3314519801,      0.1030598523
       2040,              20.4,       -9.70007592,      -10.59493642,      -10.66952186,                 0,       1.327998347,      0.3594643405,      0.1025917756
       2041,             20.41,      -9.704194388,      -10.59506524,      -10.65951548,                 0,       1.331979524,      0.3811306045,      0.1017106914
       2042,             20.42,      -9.701064233,      -10.58546004,      -10.64390349,                 0,       1.335853405,      0.3960808911,      0.1004525713
       2043,             20.43,      -9.692382772,      -10.56808542,      -10.62364119,                 0,       1.339353402,      0.4041294118,     0.09888132652
       2044,             20.44,      -9.680870254,      -10.54657808,      -10.60123257,                 0,       1.342257528,      0.4052358616,     0.09708990178
       2045,             20.45,      -9.669824532,      -10.52533272,       -10.5798577,                 0,       1.344396071,      0.3994666071,     0.09519812703
       2046,             20.46,      -9.661916493,      -10.50778191,         -10.56182,                 0,       1.345641254,      0.3869791692,     0.09334620023
       2047,             20.47,      -9.658200847,      -10.49516785,      -10.54793446,                 0,       1.345901895,      0.3680183214,     0.09168321313
       2048,             20.48,      -9.658115972,      -10.48691811,       -10.5380892,                 0,       1.345138785,       0.342919234,       0.090351259
       2049,             20.49,      -9.659954727,      -10.48166959,      -10.53185576,                 0,       1.343380937,      0.3121031823,     0.08946730318
       2050,              20.5,      -9.661583108,      -10.47792374,      -10.52850288,                 0,       1.340733657,      0.2760787435,     0.08910660334
       2051,             20.51,      -9.661310413,      -10.47486432,      -10.52702799,                 0,       1.337374897,      0.2354331963,     0.08929205357
       2052,             20.52,      -9.658725263,       -10.4717166,      -10.52710722,                 0,       1.333538357,      0.1908138481,     0.08999300126
       2053,             20.53,      -9.654700067,      -10.46958949,      -10.53007084,                 0,       1.329484447,      0.1429421414,      0.0911332215
       2054,             20.54,      -9.650158707,      -10.46872094,      -10.53657505,                 0,        1.32548204,      0.0925935109,     0.09260529398
       2055,             20.55,      -9.645136751,      -10.46870664,      -10.54540715,                 0,       1.321790281,     0.04058581929,     0.09428686558
       2056,             20.56,      -9.639820145,      -10.46988729,      -10.55552323,                 0,       1.318646591,    -0.01225195484,     0.09605467512
       2057,             20.57,      -9.636127011,      -10.47304201,      -10.56868679,                 0,       1.316258622,    -0.06507691125,     0.09779418231
       2058,             20.58,      -9.641887824,      -10.48279389,      -10.58708786,                 0,       1.314884566,      -0.117062447,     0.09940464286
       2059,             20.59,      -9.651499075,       -10.4975735,      -10.60633148,                 0,       1.314567022,     -0.1670796764,      0.1008003649
       2060,              20.6,      -9.657422965,      -10.51461422,      -10.62426276,                 0,       1.315306332,      -0.214315814,      0.1019105633
       2061,             20.61,      -9.663737117,       -10.5312987,      -10.64533282,                 0,       1.317078929,     -0.2579558332,      0.1026784876
       2062,             20.62,      -9.671347738,      -10.54572793,      -10.66560915,                 0,       1.319781959,     -0.2971386413,       0.103061212
       2063,             20.63,      -9.684442777,      -10.56510628,      -10.68412616,                 0,       1.323313001,     -0.3311078044,      0.1030306692
       2064,             20.64,      -9.694487764,      -10.57927922,      -10.69193622,                 0,       1.327329725,     -0.3591932463,      0.1025762451
       2065,             20.65,      -9.701924708,      -10.58913499,      -10.68739365,                 0,       1.331555184,     -0.3809403496,      0.1017083569
       2066,             20.66,      -9.705991963,      -10.59262209,      -10.67050188,                 0,       1.335718767,     -0.3960325304,      0.1004622375
       2067,             20.67,      -9.707120022,      -10.58981541,      -10.64517817,                 0,       1.339524776,     -0.4042585855,     0.09890104051
       2068,             20.68,      -9.705788253,      -10.58147155,      -10.61652872,                 0,       1.342705847,     -0.4055394426,     0.09711700889
       2069,             20.69,      -9.702286208,      -10.56866623,      -10.58863584,                 0,       1.345057576,     -0.3999231164,     0.09522942509
       2070,              20.7,      -9.696814942,      -10.55280024,       -10.5638475,                 0,       1.346446742,     -0.3875700663,      0.0933782002
       2071,             20.71,      -9.689715932,      -10.53569673,      -10.54327874,                 0,       1.346802945,     -0.3687360866,     0.09171249885
       2072,             20.72,      -9.681114475,      -10.51912285,      -10.52763015,                 0,       1.346113728,     -0.3437663199,     0.09037489988
       2073,             20.73,      -9.671004834,      -10.50456884,      -10.51731788,                 0,       1.344424355,     -0.3130956269,     0.08948323472
       2074,             20.74,      -9.659816735,      -10.49267598,      -10.51217483,                 0,       1.341841909,     -0.2772401867,     0.08911389578
       2075,             20.75,      -9.648274085,      -10.48306793,      -10.51128335,                 0,       1.338534917,     -0.2367829868,     0.08929098907
       2076,             20.76,      -9.636993887,      -10.47626026,      -10.51406794,                 0,       1.334723554,     -0.1923609875,     0.08998492205
       2077,             20.77,      -9.626070437,      -10.47233731,      -10.52018837,                 0,       1.330659669,     -0.1446730506,      0.0911202188
       2078,             20.78,      -9.616034041,      -10.47083751,       -10.5292587,                 0,       1.326615859,    -0.09446617143,     0.09258983767
       2079,             20.79,      -9.607620944,       -10.4712047,      -10.54064603,                 0,       1.322864424,    -0.04254379441,     0.09427146841
       2080,              20.8,      -9.601418067,       -10.4736131,       -10.5538788,                 0,         1.3196599,     0.01024797047,     0.09604165394
       2081,             20.81,      -9.597999391,      -10.47845864,      -10.56877197,                 0,        1.31722223,     0.06303628101,     0.09778554288
       2082,             20.82,      -9.604119509,      -10.49093298,      -10.58763698,                 0,        1.31580802,      0.1150331598,     0.09940204582
       2083,             20.83,      -9.616599165,       -10.5077015,      -10.61036654,                 0,       1.315465445,      0.1651138081,      0.1008051645
       2084,             20.84,      -9.633798764,      -10.52766458,      -10.63640392,                 0,       1.316211622,      0.2124309425,      0.1019238481
       2085,             20.85,      -9.654148458,      -10.54734934,      -10.66526512,                 0,       1.317969295,      0.2561538568,      0.1027011086
       2086,             20.86,      -9.671448591,      -10.56382205,      -10.68161989,                 0,       1.320606354,       0.295463321,      0.1030937749
       2087,             20.87,      -9.688917289,      -10.58625869,      -10.67651501,                 0,       1.323989563,      0.3297006774,      0.1030734773
       2088,             20.88,      -9.699630801,      -10.59464468,      -10.66992669,                 0,       1.327776723,      0.3580565916,       0.102629115
       2089,             20.89,      -9.704172693,      -10.59533426,      -10.66023016,                 0,       1.331755549,      0.3800898934,      0.1017704987
       2090,              20.9,      -9.701416957,      -10.58624203,      -10.64492342,                 0,        1.33564336,      0.3954236196,       0.100532111
       2091,             20.91,      -9.692974724,      -10.56920881,      -10.62486379,                 0,       1.339170897,      0.4038614032,     0.09897624266
       2092,             20.92,      -9.681533751,      -10.54781449,      -10.60249108,                 0,       1.342113236,      0.4053564038,     0.09719423027
       2093,             20.93,      -9.670375736,      -10.52644414,       -10.5809815,                 0,       1.344298206,      0.3999695621,     0.09530452291
       2094,             20.94,      -9.662243025,      -10.50862979,      -10.56272098,                 0,        1.34559613,      0.3878534264,     0.09344643319
       2095,             20.95,      -9.658296075,      -10.49574384,      -10.54860232,                 0,       1.345913595,      0.3692477417,     0.09176893909
       2096,             20.96,      -9.658045583,      -10.48728286,       -10.5385405,                 0,       1.345207957,      0.3444827782,     0.09041500044
       2097,             20.97,      -9.659836251,       -10.4819064,      -10.53212016,                 0,       1.343503891,      0.3139748484,     0.08950346593
       2098,             20.98,      -9.661535095,       -10.4781168,      -10.52863797,                 0,       1.340902452,      0.2782276435,     0.08911228811
       2099,             20.99,      -9.661389442,      -10.47505229,      -10.52708101,                 0,       1.337577725,      0.2378249748,     0.08926742865
       2100,                21,      -9.658916734,      -10.47187105,      -10.52703901,                 0,       1.333761249,       0.193409921,     0.08994110393
       2101,             21.01,      -9.654942274,      -10.46967163,      -10.52980874,                 0,         1.3297124,      0.1457008347,     0.09105930498
       2102,             21.02,      -9.650420337,      -10.46874459,      -10.53613051,                 0,       1.325700151,     0.09546985703,     0.09251592782
       2103,             21.03,      -9.645439437,      -10.46868587,      -10.54488123,                 0,       1.321984387,     0.04353333248,     0.09418905125
       2104,             21.04,      -9.640102186,      -10.46977736,      -10.55490363,                 0,       1.318804156,   -0.009279762111,      0.0959551651
       2105,             21.05,      -9.636255771,        -10.472809,      -10.56782631,                 0,       1.316369011,    -0.06212877994,     0.09769906754
       2106,             21.06,       -9.64131381,      -10.48211192,        -10.585945,                 0,       1.314933667,     -0.1141852375,     0.09931917508
       2107,             21.07,      -9.651039206,       -10.4966013,      -10.60532062,                 0,        1.31455576,     -0.1643404183,      0.1007289529
       2108,             21.08,      -9.657157829,      -10.51371839,      -10.62320585,                 0,       1.315237349,     -0.2117533266,      0.1018568022
       2109,             21.09,      -9.663365694,      -10.53036188,      -10.64409869,                 0,       1.316953745,      -0.255617704,      0.1026451985
       2110,              21.1,      -9.670577566,       -10.5445699,      -10.66439575,                 0,       1.319602447,     -0.2950697367,       0.103050428
       2111,             21.11,      -9.683792575,      -10.56414738,      -10.68332835,                 0,       1.323098464,     -0.3293534103,      0.1030435343
       2112,             21.12,      -9.693963574,      -10.57854202,      -10.69179426,                 0,       1.327095594,      -0.357781945,      0.1026128332
       2113,             21.13,      -9.701589782,      -10.58873607,      -10.68799788,                 0,       1.331316274,     -0.3798934985,      0.1017674608
       2114,             21.14,      -9.705846672,      -10.59259351,      -10.67172235,                 0,        1.33549168,     -0.3953658885,       0.100541164
       2115,             21.15,      -9.707125774,      -10.59012567,      -10.64673468,                 0,       1.339325492,     -0.4039804999,     0.09899547456
       2116,             21.16,      -9.705925926,      -10.58207066,       -10.6181481,                 0,       1.342547576,     -0.4056509134,     0.09722102185
       2117,             21.17,      -9.702541261,      -10.56948242,      -10.59013468,                 0,       1.344949734,     -0.4004183145,     0.09533569581
       2118,             21.18,        -9.6971703,      -10.55374221,      -10.56513454,                 0,       1.346395075,     -0.3884373233,     0.09347850459
       2119,             21.19,      -9.690157821,      -10.53666056,      -10.54430935,                 0,       1.346810124,     -0.3699586862,     0.09179847696
       2120,              21.2,      -9.681639968,      -10.52001244,      -10.52836831,                 0,        1.34617905,     -0.3453225762,     0.09043903533
       2121,             21.21,      -9.671607655,      -10.50531723,      -10.51775465,                 0,       1.344543632,     -0.3149587405,     0.08951987557
       2122,             21.22,      -9.660461427,      -10.49327746,      -10.51234057,                 0,       1.342007335,     -0.2793793591,     0.08912007463
       2123,             21.23,      -9.648912209,      -10.48353044,      -10.51122992,                 0,       1.338735469,     -0.2391641998,     0.08926680851
       2124,             21.24,      -9.637621385,      -10.47656713,      -10.51382382,                 0,       1.334946042,     -0.1949464789,     0.08993336742
       2125,             21.25,      -9.626668095,       -10.4724864,      -10.51976296,                 0,       1.330889174,     -0.1474227271,     0.09104651185
       2126,             21.26,      -9.616560708,      -10.47087013,       -10.5286839,                 0,       1.326836979,     -0.0973363735,     0.09250053714
       2127,             21.27,      -9.608037963,      -10.47113328,      -10.53995544,                 0,       1.323062163,    -0.04548821116,     0.09417358168
       2128,             21.28,      -9.601694558,      -10.47341249,      -10.55308898,                 0,       1.319820771,    0.007277611744,     0.09594194946
       2129,             21.29,      -9.598101365,      -10.47811787,      -10.56789152,                 0,       1.317335131,     0.06008952717,     0.09769013093
       2130,              21.3,      -9.603550079,      -10.49011156,      -10.58645418,                 0,       1.315859221,      0.1121534283,     0.09931619787
       2131,             21.31,      -9.615752359,      -10.50664876,      -10.60899743,                 0,       1.315454953,      0.1623688566,       0.100733306
       2132,             21.32,      -9.632759832,      -10.52652581,      -10.63485828,                 0,        1.31614204,      0.2098638722,      0.1018695879
       2133,             21.33,      -9.653002384,      -10.54637877,      -10.66366808,                 0,       1.317845931,      0.2538098949,      0.1026672817
       2134,             21.34,      -9.670319478,      -10.56229924,       -10.6814163,                 0,       1.320432642,      0.2933841865,      0.1030824282
       2135,             21.35,      -9.688135072,      -10.58538064,      -10.67689767,                 0,       1.323786374,      0.3279297414,      0.1030857772
       2136,             21.36,      -9.699163095,      -10.59432182,       -10.6703124,                 0,       1.327555754,       0.356628583,      0.1026651654
       2137,             21.37,      -9.704124596,      -10.59556865,      -10.66092425,                 0,       1.331531304,      0.3790278309,      0.1018291303
       2138,             21.38,      -9.701748557,      -10.58699478,      -10.64592735,                 0,       1.335432268,      0.3947445444,      0.1006106756
       2139,             21.39,      -9.693553215,      -10.57031426,      -10.62607729,                 0,       1.338986667,      0.4035715225,     0.09907047518
       2140,              21.4,      -9.682194673,      -10.54904739,      -10.60375155,                 0,       1.341966681,      0.4054553164,     0.09729825161
       2141,             21.41,      -9.670934183,      -10.52756452,      -10.58211597,                 0,       1.344197674,      0.4004514603,     0.09541105327
       2142,             21.42,      -9.662582294,      -10.50949187,      -10.56363551,                 0,       1.345547967,      0.3887074975,     0.09354727182
       2143,             21.43,      -9.658401961,       -10.4963326,      -10.54928311,                 0,       1.345922185,      0.3704580753,     0.09185572184
       2144,             21.44,      -9.657980866,       -10.4876565,      -10.53900304,                 0,       1.345274061,      0.3460285951,     0.09048017199
       2145,             21.45,      -9.659717052,      -10.48214861,      -10.53239388,                 0,       1.343624143,      0.3158304298,     0.08954130061
       2146,             21.46,      -9.661479998,      -10.47831042,      -10.52877778,                 0,       1.341069038,      0.2803623761,      0.0891197201
       2147,             21.47,      -9.661460618,      -10.47524086,      -10.52713834,                 0,       1.337779139,      0.2402046364,     0.08924445449
       2148,             21.48,      -9.659103732,      -10.47202906,      -10.52698013,                 0,       1.333983599,      0.1959961543,     0.08989061436
       2149,             21.49,      -9.655182876,      -10.46975839,      -10.52955824,                 0,       1.329940672,       0.148452194,     0.09098645307
       2150,              21.5,      -9.650680656,      -10.46877049,      -10.53569341,                 0,       1.325919299,     0.09834144014,     0.09242723557
