"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         262,      -5.484172831,      -3.672264643,      -3.894734392,      -3.303589818,      -6.750315061
          0,           0,         263,      -5.485332549,      -3.673302528,         -3.894303,      -3.305141248,      -6.746892134
          0,           0,         264,      -5.487394998,      -3.674483539,      -3.893989528,      -3.307283603,      -6.742773243
          0,           0,         265,      -5.489262765,      -3.675783299,      -3.893789242,      -3.309409251,      -6.738704209
          0,           0,         266,       -5.49111459,      -3.677180519,      -3.893680915,      -3.311539549,      -6.735099026
          0,           0,         267,       -5.49273875,      -3.678671825,      -3.893666445,      -3.313616037,      -6.732133081
          0,           0,         268,      -5.494715957,       -3.68025385,      -3.893740216,      -3.315990582,      -6.730211341
          0,           0,         269,      -5.497055857,      -3.681920297,      -3.893898712,      -3.318623254,      -6.729379755
          0,           0,         270,       -5.49887218,      -3.683660213,      -3.894152919,      -3.320996486,      -6.726612758
          0,           0,         271,      -5.501184007,      -3.685468873,      -3.894498143,      -3.323698793,      -6.722931942
          0,           0,         272,      -5.504261197,      -3.687347048,      -3.894937433,      -3.326887137,      -6.719846943
          0,           0,         273,      -5.507747328,      -3.689282661,      -3.895464391,      -3.330331889,      -6.718136231
          0,           0,         274,      -5.505707097,       -3.69119352,      -3.896064274,      -3.330672106,      -6.716752801
          0,           0,         275,       -5.51119131,      -3.693185782,      -3.896760909,      -3.335263589,      -6.715417857
          0,           0,         276,       -5.51511727,      -3.695225281,      -3.897572255,      -3.339110642,      -6.714311266
          0,           0,         277,      -5.516854985,      -3.697300799,      -3.898464219,      -3.341813162,      -6.713065075
